exp(coef)	exp(-coef)	lower95%	upper95%	p-value
ADORA2A	1.92509811347601	0.519454043926298	1.30595346058321	2.83777550913174	0.00080836135692736
ADPRHL1	0.516187227633483	1.93728156464585	0.346182773987472	0.769677967805479	0.000990904937367066
ADRA1D	0.620077657182637	1.61270122930016	0.421200794989649	0.912857491037159	0.0149620703147925
AFF1	1.71942712099026	0.581589058234742	1.1751689794267	2.51574852310954	0.00486097611655038
AFF3	1.777641343201	0.562543172066027	1.21953219238078	2.59116468167064	0.00262613089571865
AGA	0.601924689866666	1.66133740123123	0.407977862965495	0.888071057673355	0.00989038960899295
AGBL1	0.617464989045229	1.6195250220523	0.416512701056101	0.915369475480344	0.0153372574397176
AGPAT4	0.542461400259415	1.84344913669762	0.367162007566708	0.801456481626688	0.00194015299914714
AGTR2	0.643711549135782	1.55349084748061	0.477735096789291	0.867352139869152	0.00490530093015521
AGTRAP	0.598831138298533	1.66991984224687	0.404461285029016	0.886608299655159	0.0098990801256042
AHCYL2	1.6120055415582	0.620345261985499	1.10277618167455	2.35638192880488	0.0129116346092685
AHDC1	1.81282164455244	0.551626246853914	1.21598859983094	2.70259303040727	0.00325608184005135
AHSA1	0.575088403436891	1.73886309308919	0.393576039814506	0.840312006603517	0.00401388942559141
AIFM1	0.593571128711447	1.68471805926755	0.398899539463387	0.883246657325659	0.00944224134316265
AIG1	0.403780767356246	2.47659145963662	0.271494400780008	0.600524016769351	4.63435907851143e-06
AIMP1	0.614434602666752	1.62751250606627	0.40920010258012	0.922604560883096	0.0181178773650239
AIMP2	0.434293847620246	2.30258845590283	0.287768529589902	0.65542659007775	4.73862160021716e-05
AIP	0.608040323313869	1.64462776835247	0.407247874278023	0.907832939413296	0.0138526430624149
AKAIN1	1.59031054029308	0.628808006149359	1.09596703774911	2.30763109423573	0.0101214911622096
AKAP5	1.66709213566896	0.59984687025035	1.14078204195892	2.43622014248834	0.00784083835800792
AKIP1	0.615442118016656	1.62484817129941	0.420963435661291	0.89976698340515	0.011832205194347
AKIRIN2	0.570503931216892	1.75283630012327	0.388711793599501	0.837316337947989	0.00387192979943314
AKNA	1.85347006238691	0.539528541784049	1.25011711968349	2.74802353961389	0.00194153911948949
AL049697.1	1.79739182215458	0.556361716835495	1.2133897817427	2.66247285988206	0.00313599907739312
AL132671.2	0.00531916564161999	187.999409564437	0.000482323302410875	0.0586609085266386	0.0045352658424606
AL139260.3	1.60273625491324	0.623932975206912	1.09061525519397	2.35533428546847	0.0145691540369466
AL590560.2	1.57377269628132	0.635415776600337	1.06756237527516	2.32001478969526	0.0209662482234383
ALDH3A1	1.54153588754927	0.648703677985597	1.06507587638736	2.23113953220179	0.0214649041090546
ALDOA	0.5645583190067	1.77129619090447	0.378636716092545	0.841772818148382	0.00467667854211024
ALG2	0.618967816224787	1.61559288510218	0.423702442580471	0.904222206482368	0.0126475959854015
ALG3	0.520018606812851	1.92300811336139	0.350103290676128	0.772398770972241	0.00100007034228945
ALG5	0.626877568060586	1.5952078219895	0.42872531036901	0.916613682078429	0.0153849921769077
ALX4	0.514995901087676	1.94176302741049	0.343594819631211	0.771899816248031	0.00109900440431547
AMER2	1.49740740180253	0.667820927555344	1.05499822354572	2.1253390545409	0.0209184899153008
AMIGO2	0.580126087649786	1.72376319784413	0.394726139486781	0.852607020172065	0.00519556172691895
ANK3	1.79766654883744	0.556276691384565	1.2248424268864	2.63838429325474	0.00248585224948412
ANKMY1	1.69188602481224	0.59105636274227	1.13710782658951	2.51733235320374	0.00884534533093991
ANKRD1	0.55718838234394	1.79472514447138	0.374089932318082	0.829904433661901	0.00361771467558016
ANKRD12	1.65269189588146	0.605073457727975	1.12565721830652	2.4264851309011	0.009695851046317
ANKRD20A3P	1.55523994541326	0.642987600047964	1.09252645171981	2.21392469171024	0.0103670305024553
ANKRD28	1.67627999657842	0.596559048632195	1.12299359192384	2.50216443543118	0.0108751039467776
ANKRD29	1.75602075463198	0.569469351294528	1.19218135349882	2.58652669046405	0.00408385332258843
ANKRD30B	0.68117343716816	1.46805489679295	0.502944935117035	0.922560739965526	0.0155073908704092
ANKS1A	1.60299071832071	0.623833930272285	1.1035322636428	2.32850395741042	0.0127231480885573
ANO1	0.585317321474865	1.7084749815369	0.403228432244544	0.849633456925325	0.00448632558748153
ANO2	1.83369394431384	0.545347277336512	1.23379391397486	2.72527967866256	0.00237990703339042
ANO8	1.62183970307443	0.616583746287846	1.10396960010029	2.38264171606683	0.0133375557983207
ANXA2	0.588527887625268	1.69915482516052	0.399683447312749	0.866598496488727	0.00681324589138687
ANXA8	0.64952672660567	1.53958252838317	0.449633958781801	0.938285377105626	0.0207584088117568
AP000781.2	0.638001363334628	1.56739476977498	0.474668748278999	0.857536421120341	0.00388061517946347
AP1M2	0.600180535758219	1.66616532929826	0.406734416211068	0.885631166545037	0.00960435123882993
AP1S1	0.560378599382223	1.78450783292301	0.384170147777318	0.817409099750261	0.00244176806454241
AP2S1	0.521078411829758	1.91909696755334	0.353910273090275	0.767207769653421	0.000863452793640145
AP4S1	0.63321492224242	1.57924263133073	0.425454233134586	0.942430716451789	0.0229079516237477
APOC4-APOC2	1.79959039702422	0.555682005001574	1.19232216855935	2.71614978104016	0.00264234236463957
APPL2	1.61357317114809	0.619742579934244	1.10554685380567	2.35505023571491	0.0127548936111422
APRT	0.545374036436684	1.8336039730342	0.361244063515128	0.823357031047198	0.00351350312854819
AQP1	1.63949078926572	0.609945482187105	1.13535010578282	2.36749002303024	0.00808570937518186
AQP3	1.58419184527309	0.631236679436143	1.08369498919231	2.31583962983924	0.0164311800682508
AQP5	1.64456590329832	0.608063196491193	1.08440925355639	2.4940740789711	0.0177958331530713
ARAP2	1.80278776459199	0.554696464908791	1.23596468828141	2.62956033855767	0.00202274572581151
AREG	0.501452015732619	1.99420875502715	0.338452698787938	0.742952043174159	0.00053993473990384
ARF1	0.59511051718011	1.68036015350297	0.39940107760681	0.886719008823075	0.00991244276340481
ARHGAP25	1.66655225209084	0.600041192075081	1.12934487616033	2.4592987205042	0.00947333915070384
ARHGAP26	1.70012944191905	0.588190507936402	1.14580475826754	2.52262883220204	0.00783695436785347
ARHGAP4	1.74457873148859	0.573204282472671	1.18702471344545	2.56401986907934	0.00428591820416196
ARHGDIG	0.62475650930708	1.60062357911101	0.424185681614745	0.920164712858144	0.0166046678397962
ARHGEF10L	1.72664013464898	0.579159478534477	1.16185424978871	2.56597258659837	0.00666847352456144
ARHGEF11	1.57568744559666	0.634643629861083	1.08351893162433	2.29141444025247	0.0170442877515454
ARHGEF15	1.55043829178427	0.644978910350043	1.07372920139495	2.2387943752558	0.0188001838023674
ARHGEF3	1.71997703221052	0.581403112525749	1.14492547952774	2.5838546213086	0.0084096799423956
ARHGEF38	1.64272005158733	0.608746450153645	1.09383815128635	2.46702783653469	0.0158182792333247
ARID1B	1.60015694097637	0.624938700943813	1.09411864538318	2.3402418435691	0.0148788409943628
ARID2	1.66944132235456	0.5990027841108	1.11884667036735	2.49098862480404	0.011452292166887
ARL14EPL	0.618282343403196	1.61738404900215	0.434356454136936	0.880090654860239	0.00832450451824292
ARL2	0.622014266012842	1.60768016851137	0.419649608016077	0.92196379963894	0.0171281632417674
ARL4D	0.583246823678684	1.71453998444904	0.394329608809251	0.86267135343577	0.00642169461107687
ARL8A	0.598231105971319	1.67159479007088	0.403936790918864	0.885981332221737	0.00935582084154432
ARNT2	1.57932790284735	0.633180733524122	1.06818435571569	2.33506193136581	0.0213021043707877
ARPC1A	0.488460738669385	2.04724744658926	0.329768776888725	0.723518749932929	0.000278583336712351
ARPC3	0.490841706613013	2.03731668789999	0.327866280141472	0.734828787049455	0.000473652180062348
ARPC5L	0.600816896233396	1.66440059570418	0.406077567967757	0.888945785914955	0.0102097047592344
ARRDC5	1.6030829792084	0.62379802728228	1.09368838700112	2.34973239980563	0.014998173009082
ARSI	0.607094118879413	1.64719105143997	0.41094075402472	0.896876899086529	0.0115415136035914
ARSJ	0.611052132576679	1.63652157759962	0.407325624587619	0.916673752368331	0.0162487481380723
ASAH2B	0.613393079719735	1.6302759732094	0.420229501016659	0.895346636392255	0.0111056118724307
ASB4	0.610508248734546	1.63797950653867	0.415397661748734	0.897261482416271	0.0112647721350048
ASB5	0.525014585459113	1.90470898846653	0.348650344137837	0.790592407491877	0.00168541634737615
ASCL4	1.77453267503828	0.563528648452994	1.24287769564771	2.53360907980368	0.00121037534264266
ASL	0.640251995450406	1.56188501887685	0.435820028897035	0.940577739659307	0.0223056216187927
ATAD1	0.624765342676669	1.60060094837483	0.419849671824182	0.929694030041669	0.0195683525889676
ATAD2B	1.56149519282643	0.640411833859007	1.05875033320721	2.30296714980383	0.02395670336033
ATG101	0.604048488612802	1.65549623722509	0.405245380170245	0.90037936136897	0.0125657889191626
ATG9B	1.58821277234551	0.629638558140531	1.07774820000114	2.34045374442632	0.0185690234229789
ATOX1	0.624535609754891	1.6011897230207	0.422689221950832	0.922769513856411	0.0174973440028277
ATP13A4	1.60615212633298	0.622606030652346	1.09186182550112	2.36268417181812	0.0154974879923693
ATP2A3	1.84089922602494	0.543212787458932	1.23975758210961	2.73352630327339	0.00221803786241063
ATP5F1E	0.509462624291311	1.96285252797701	0.347692696820801	0.746498755720374	0.000479922330068568
ATP5MC3	0.590955916140722	1.6921735999033	0.398628752657096	0.876075527652993	0.00824432269486095
ATP5MD	0.610928542643736	1.63685264347381	0.417824483702697	0.893278634390351	0.0107660658744597
ATP5MF	0.532098125457162	1.87935260839499	0.361592436628693	0.783004251291243	0.00127833904766023
ATP5MPL	0.539970726991419	1.85195224484066	0.365727490724082	0.797228519601802	0.00174425540462759
ATP5PD	0.48363364727162	2.06768078615171	0.326615667692839	0.716136817396092	0.000239561820590014
ATP6V0E1	0.515491314946654	1.93989689254704	0.35142056628117	0.756163188163611	0.000576337072191526
ATP6V1D	0.630251269265666	1.5866687601679	0.432097952779476	0.919274576183205	0.0161608947489095
ATP6V1E1	0.573675907190119	1.74314449581477	0.381873371924152	0.861814597944193	0.00676826854016324
ATP9B	1.60285900108624	0.62388519471913	1.08030919175605	2.37816821051666	0.018641473812072
ATXN7	1.80656494822756	0.553536700123131	1.20038879135421	2.71884987236723	0.00413396207016114
ATXN7L1	1.69866515727688	0.588697540369343	1.15563613093461	2.49686145950878	0.00656573226591748
AUP1	0.529317887127727	1.88922389422048	0.35359331827254	0.792371945833569	0.00170332493797111
AVPR2	2.05888839174047	0.48569898398167	1.39473580343162	3.03930063257423	0.000231611962012932
B3GAT3	0.648554259595269	1.54189103718793	0.443648129351898	0.948099630789905	0.0245378094839032
B4GALNT1	0.499459791795691	2.00216316994153	0.339771491142517	0.734199572723892	0.000334216052593301
BABAM2	0.635004193431491	1.57479274994408	0.435821001381608	0.92522004308486	0.0171904808345062
BAG1	1.56358696209028	0.639555089832133	1.07133608452433	2.28201422815343	0.0198913183185194
BAK1	0.578220654830162	1.72944358117703	0.389877676412862	0.857548779782332	0.00602494278656762
BANF1	0.512248478898348	1.95217758801475	0.34430255379499	0.762116055316606	0.000800240277089601
BARX1	0.498898029462386	2.00441761832093	0.326792420546407	0.761643257775943	0.00102465167714632
BATF	1.74116514514897	0.574328060026978	1.18781727942839	2.55229159836818	0.00410525859577774
BCAM	0.634071717754788	1.57710866452291	0.432651055907378	0.929263751392709	0.0186501890324428
BCAP31	0.526147598259329	1.90060736437519	0.360943470754343	0.766965792664167	0.000746889153343728
BCAR3	0.593645322912774	1.68450750204417	0.405847822482401	0.868342146720508	0.00685507822308611
BCL11A	1.84458799068299	0.542126483014633	1.24313104965884	2.73704438184992	0.00214990181613648
BCL2	1.69106816417192	0.591342218596895	1.13113023515934	2.52818945775323	0.00975206826894901
BCO1	1.7694375956083	0.565151324060239	1.20912964379165	2.58939098948401	0.00311900066778979
BDKRB1	0.639026169375558	1.56488113933922	0.435237322333751	0.938233979928915	0.0216456320505773
BDP1	1.60599468221235	0.62266706800202	1.09965883603463	2.34547191799504	0.0133572342957093
BEST2	1.60710107387402	0.622238399473802	1.09706397316471	2.35426002933674	0.0144494344218835
BEX3	0.462432760733017	2.16247654775771	0.307726436585408	0.694916109814985	0.00016022347875179
BFSP2	1.95865573932072	0.510554243874836	1.33012954904388	2.88417944547704	0.000579033467406555
BHLHE22	1.61134615562991	0.620599116152716	1.12034463084709	2.31753369612718	0.00969789571333543
BICRAL	2.0282022649498	0.493047472277007	1.38333076949037	2.97369545901375	0.000249647270378884
BIN2	1.59730055776733	0.626056251678631	1.0919488428839	2.3365280236989	0.0153099727509895
BIVM	0.612397959363386	1.63292510157863	0.410628325934824	0.913310740993462	0.0155746592646009
BLCAP	0.641645455040612	1.55849307767123	0.439157496774646	0.937497123464895	0.0211033409088823
BLID	0.583484420595411	1.71384181771222	0.399490330851959	0.852221049634682	0.00876504714833579
BLK	1.95875868451729	0.510527411010017	1.33596549023736	2.87188225460093	0.000499294450299417
BLNK	1.73994736588532	0.574730028969112	1.18860104428614	2.5470420462818	0.00408583868796253
BMP2K	1.5667930234446	0.638246395686328	1.0599846761703	2.31592062932829	0.0232593668489209
BNIP3	0.631743460505087	1.58292101543954	0.433674899164021	0.92027415158284	0.0162170736950766
BOD1	0.586719235277465	1.70439273143498	0.397317699716205	0.866408572511259	0.00684169117934105
BOLA3	0.566995759010001	1.76368162214483	0.377472902157561	0.851674885528965	0.00575944726894802
BRAF	1.60320685182611	0.623749829200744	1.08111029183978	2.37743755576338	0.0183322915986544
BRI3	0.478043964802597	2.09185780728963	0.321841466679378	0.710057764283825	0.000196235535803291
BRINP1	0.61102717264334	1.6365884280955	0.414049086182468	0.901714840505603	0.0123554806756862
BRMS1	0.559814131251377	1.78630717621339	0.374134052672426	0.837645916778191	0.00431092741844903
BSG	0.567324593646455	1.76265935092385	0.382736710076976	0.840936304467328	0.00452877030586767
BTG1	1.6186037430288	0.617816438585986	1.10646362892431	2.36779412215642	0.0126580758201376
BTLA	1.87224476233473	0.534118198708688	1.26439455415682	2.77231536514121	0.0015951632981948
BUD23	0.638952863218807	1.56506067593527	0.433308006415402	0.942195286888194	0.0226987132536472
BUD31	0.599809571161372	1.66719580360107	0.408323383768672	0.881094583259554	0.00866570886234509
BZW1	0.653432113288008	1.53038086078766	0.450180847926514	0.948448892578679	0.0247259635928045
BZW2	0.562237948801294	1.77860637499128	0.379778177400867	0.832358281446543	0.00367134952479535
C10orf105	1.72180947080154	0.580784353296929	1.1600250606732	2.55565845450046	0.0065501802459905
C10orf143	1.66847970634228	0.599348014961625	1.13496733450464	2.45277942883794	0.00866680240248783
C11orf21	1.72766584121709	0.578815634449036	1.16890666614036	2.55352231736692	0.0056980954212712
C11orf24	0.613101164182918	1.63105219565633	0.414364575480773	0.907155340406003	0.013719159149303
C11orf68	0.626818574732583	1.59535795573165	0.41897902403753	0.937759417747349	0.0216586685313508
C11orf96	0.607035900888316	1.64734902587579	0.410280693579751	0.898147513966949	0.0117070226134108
C12orf56	2.01028147731236	0.497442776688639	1.35408864557128	2.98446606966431	0.000440687584960458
C14orf119	0.581227453718127	1.72049684439882	0.394737032759749	0.855823814132154	0.0055063656124844
C14orf180	0.644690256550456	1.55113248546783	0.463184243322663	0.897322248938335	0.0126843218445685
C16orf72	0.587402698492429	1.70240961195191	0.401734705481164	0.858880065596836	0.00568735444947521
C16orf74	0.628456301598745	1.59120052970441	0.421454681015218	0.937128808411339	0.0219256617114836
C16orf87	0.452824424569764	2.20836144373201	0.306655427804714	0.668665677809293	4.84987388643256e-05
C16orf92	1.50127188753736	0.666101862228548	1.04441151324249	2.15797820278019	0.0217995763941663
C16orf96	1.73149297014255	0.577536274904812	1.17321653163885	2.55542589522253	0.00545319776860262
C19orf57	1.70959639893288	0.584933379962778	1.16070726310095	2.51805079554332	0.00637289803563975
C19orf71	1.58210906781115	0.632067674944498	1.06652420412708	2.34694073773877	0.0218078247657316
C1D	0.559451656289287	1.78746454453772	0.377177152480693	0.829812075483144	0.00350844843938906
C1GALT1	0.643808567341628	1.55325674544707	0.439338969118655	0.943438894605628	0.0233210260450345
C1orf105	0.635867649889278	1.57265430970443	0.443970991462994	0.910707401948388	0.0135407533801789
C1orf50	1.60606244392287	0.622640796927836	1.0926076857256	2.36080764164356	0.0151251476835784
C1QTNF7	1.65551653828052	0.604041081364635	1.13077178382892	2.42377378682006	0.00925421035330107
C20orf203	1.47448524743142	0.67820278415265	1.04912486660922	2.07230503640585	0.0219355577387319
C2CD4D	1.6643063811158	0.600850907829586	1.12346078075554	2.46552062846373	0.0103850796988898
C3orf70	1.92908264591618	0.518381108303979	1.27781157300807	2.91229155642609	0.0015269457329124
C5orf38	0.628182147415387	1.59189496886282	0.422327423914134	0.934376476607018	0.0203120424819681
C7orf33	0.686447888933103	1.45677482023323	0.509894242326641	0.924134193142847	0.0159462821412493
C7orf50	0.417100710520697	2.39750250905022	0.280352446054906	0.620551042678608	1.01298025783e-05
C8A	0.666860697816815	1.49956355693749	0.47890722026937	0.928579005433658	0.0210819210302886
C8B	0.687133422847735	1.45532143649137	0.505303744446426	0.934393116978975	0.0192514902119903
CA5B	1.65270468277131	0.605068776306223	1.12253762430458	2.43326611893865	0.0103347624762269
CACNA1A	1.77963663229569	0.561912461146645	1.21817575712495	2.59987651575298	0.00270378669131309
CACNA1B	1.59351621126255	0.627543035290302	1.09423804017285	2.3206046786268	0.0147905330098036
CACNG3	1.58595970409703	0.630533044072106	1.1275902197565	2.23065803423049	0.00556893946368102
CALM3	0.629001227613231	1.58982201639659	0.4302737919042	0.91951346278381	0.0160398124651845
CALML5	2.06344240320311	0.484627047717777	1.39013466719147	3.06286480858633	0.000259553150887651
CALR	0.635117448383524	1.57451193089587	0.433566436065075	0.930363007113989	0.0191511989252037
CAMK2A	0.574544715314829	1.74050856851418	0.390069679183024	0.846263238372115	0.00460479470304282
CAMK2N1	0.455676746041022	2.19453814285703	0.307389093843863	0.675499882855325	6.88219025935296e-05
CAMKMT	0.62160180280994	1.60874694294566	0.418882356688948	0.922427968345992	0.017324453219598
CAMKV	1.68483139863485	0.593531198914182	1.14802170112798	2.47265085584773	0.0071678868078985
CAMLG	0.610886287173905	1.63696586581804	0.412881973852288	0.903846812141594	0.0130186129300367
CAMP	1.56576259771309	0.638666424565621	1.08487279708296	2.25981563828425	0.015834730631254
CAMSAP3	1.62088144321761	0.616948268600633	1.09825340799533	2.39221352179803	0.0144226704613452
CARMIL2	1.69271984514221	0.590765213079892	1.15647981519016	2.47760526081221	0.00634154524931309
CARMIL3	1.64792143985607	0.606825043848777	1.13080579729604	2.40151322042291	0.00912643150018256
CARS2	0.455511507081718	2.19533422197521	0.30709601765116	0.675654261721991	6.96589084391975e-05
CASQ2	0.605999568257623	1.65016619215623	0.407408567083017	0.901393604355881	0.0124237374225194
CASR	1.73392259726921	0.576727012829133	1.15221118955638	2.60931988907202	0.00745943422802761
CASS4	1.55458218482639	0.643259655076825	1.06553264815243	2.26809171316341	0.0212742975084632
CATSPERB	1.75439647610278	0.569996584934668	1.20740169951006	2.54919882638132	0.00299039969250576
CBFA2T3	1.53167739997968	0.652878993979586	1.05410191574095	2.22562507721031	0.0247802821897604
CCBE1	0.53114830798327	1.88271333066451	0.361314961257411	0.780810526338822	0.00113451064834301
CCDC113	0.556275739355265	1.79766962542537	0.383078375415963	0.807779081393567	0.00193373083591456
CCDC146	1.58146425987847	0.632325386902417	1.06198383041677	2.35505394116167	0.023416889463215
CCDC152	1.61443635021166	0.61941122662959	1.09588578339773	2.37835435806433	0.0148502379608953
CCDC160	1.5612209279604	0.640524337132997	1.05347674242534	2.31368257859218	0.0243610927666439
CCDC169	0.619873662500743	1.61323195434005	0.419533446839228	0.915882536558123	0.0154453735961947
CCDC177	1.55101485106014	0.644739152121262	1.05940255371984	2.2707582304406	0.0236526504388893
CCDC186	1.96808142928582	0.508109057440209	1.3280367762013	2.91659431554222	0.000613099412867791
CCDC32	0.50753671171027	1.97030082145241	0.336760340541794	0.764916418956124	0.00102729027383605
CCDC43	0.591361147620609	1.69101403435715	0.398440258600194	0.877692450415936	0.00845925538746396
CCDC6	1.57633776223478	0.634381808237782	1.07960656063221	2.30161693273915	0.0180023070255032
CCDC60	1.54096540788292	0.648943834095451	1.05662829678795	2.24731288714323	0.0231221212010808
CCDC65	1.58047390186834	0.632721615217981	1.07651278226367	2.32036051558478	0.0188914079290712
CCDC85B	0.59562291089032	1.67891459800502	0.400445872739749	0.88592910085509	0.00985712157097684
CCDC86	0.484522895428012	2.06388595758026	0.324796532958121	0.722798467261391	0.000297420026797259
CCDC88C	1.84984197426301	0.540586717088852	1.27164170429871	2.69094298981992	0.00119195986091495
CCL19	1.6300634885425	0.613473037724521	1.10245249830433	2.41017819884869	0.0138165562618583
CCL22	1.99647620234354	0.500882504297403	1.35127497445642	2.94974546400335	0.000424176779479689
CCL26	0.640376921911252	1.56158032212564	0.437360221577769	0.937631229097983	0.0209855968611699
CCNA1	0.546061542360873	1.83129541713658	0.36822572785965	0.809783742648175	0.00232247029774019
CCNC	0.633904918532988	1.57752364867944	0.433672655304126	0.926587002490427	0.0181786587323742
CCND1	0.524365575435619	1.90706645677349	0.352313433829506	0.78043931993518	0.00121600461899926
CCNQ	0.580823550834893	1.721693272531	0.388806317043993	0.867671080473424	0.00740050490308442
CCR3	0.633906394340197	1.57751997602241	0.430856399657388	0.932647901029033	0.0202141625647154
CCR5	1.66180747872768	0.601754422699808	1.14243344335258	2.41729976693528	0.00752867596414838
CCR7	2.16362288778714	0.462187752609122	1.43944816872205	3.25212404466946	0.000149150825044108
CCS	0.540124430505486	1.85142523374499	0.3631673776384	0.803305633688693	0.00207540871885761
CCSER2	1.64367194734664	0.608393908294346	1.1168464127978	2.41900537042187	0.0112407265174997
CCT3	0.447370532607921	2.23528356722683	0.296964176906247	0.673954668643687	8.53664234985762e-05
CCT7	0.522535354298228	1.91374610688881	0.348672618536512	0.7830933144037	0.00142273847631345
CCT8	0.616156273304802	1.62296489271532	0.413526613365502	0.9180752601219	0.0168381570695419
CD19	1.85790401521266	0.538240938074262	1.25908034605972	2.74153062633829	0.0016436109441105
CD1C	1.58842778505724	0.629553329025886	1.08897223191175	2.31695791169294	0.015864819949538
CD1E	1.57247818837019	0.635938868593439	1.07456545107572	2.30110473999015	0.019460723775665
CD2	1.69806637688936	0.588905129746385	1.15058693230132	2.50605090269445	0.00716254467213659
CD226	1.82376072716745	0.548317542484388	1.23369392646571	2.69605217194106	0.0023235485766991
CD244	1.73324123480958	0.576953732646377	1.16862934048817	2.57063987182567	0.00573435785331678
CD247	1.74037894313882	0.574587508049524	1.1882114382672	2.54914131287792	0.00403282822554819
CD27	1.74682079392036	0.57246856888835	1.18374462686895	2.57773747547525	0.00459696817702567
CD3D	1.58145089692182	0.632330729930614	1.07488596764777	2.32674629183956	0.0191134056390277
CD3E	1.79479447209343	0.5571668597985	1.21715490292927	2.64657126985612	0.00288292484842471
CD3G	1.670201224273	0.598730252060065	1.14014327669692	2.44668559344982	0.00794921649437422
CD40LG	1.74932499768045	0.571649065397205	1.18128464301945	2.59051699824673	0.0049264040604724
CD48	1.55216005234234	0.644263456265942	1.05974294989808	2.27338226531167	0.0233584679135596
CD5	1.89351620220536	0.528118005452137	1.28401467749518	2.79233849180643	0.00114325627741845
CD52	1.76479203610859	0.566639003089011	1.21214953700704	2.5693949761367	0.00281862776176572
CD6	2.11878906125379	0.471967699988148	1.43026137310643	3.13877391258799	0.000140005413701244
CD63	0.539185496458853	1.85464929336487	0.368420187255914	0.789101709536992	0.00132056143383234
CD7	1.66729708622731	0.599773134770335	1.13890114282172	2.44084360724646	0.00805917949171089
CD79A	2.31861556290261	0.431291851913618	1.56381421694129	3.43773452773003	1.92013491387839e-05
CD79B	1.75595816242703	0.56948965037859	1.18236040273802	2.60782504306964	0.00482943677579737
CD96	1.83117612112003	0.546097116747218	1.2417490733667	2.7003893608463	0.00205673175220731
CDC14B	1.66423674536636	0.60087604890605	1.12281287974799	2.46673688428765	0.0108185412241256
CDC16	0.636234149589348	1.57174838955979	0.433047469405892	0.934756399013316	0.020678180709188
CDC26	0.621766913068904	1.60831974005214	0.416401306716635	0.928417101366866	0.0191624643755942
