exp(coef)	exp(-coef)	lower95%	upper95%	p-value
APCDD1L	0.640750318343021	1.56067031318221	0.434001599700408	0.94598953261945	0.0247868360238589
APOC4	0.446109381436599	2.24160271362085	0.218984693001355	0.908801329801225	0.0476160817048736
APOH	0.575239066569474	1.73840766059867	0.391610709540358	0.844971742718948	0.00468452344261425
APTX	1.54455145418105	0.647437155488107	1.04539739386886	2.28204050307024	0.0284160261450205
AQP2	0.655310556366271	1.52599403486653	0.468191044315712	0.917215163550836	0.0154437619416554
ARAP3	0.562559393018028	1.77759008632881	0.382791186225249	0.82675119506693	0.00316708805554166
ARC	0.628305948723914	1.5915813021204	0.419057433388584	0.942038808403136	0.0240072880179041
AREG	0.64457827182009	1.55140196888162	0.43838324497448	0.947757819819871	0.0251251617040985
ARFRP1	0.666272722381294	1.50088689872512	0.454601351801187	0.976502464919026	0.0374521184158982
ARHGAP1	0.652156568179067	1.53337411412136	0.433977952931898	0.98002257152874	0.0390796279114305
ARHGAP19-SLIT1	0.665846020258319	1.50184873014942	0.486434449645639	0.91142994295905	0.0132331595851162
ARHGAP4	0.643685688915078	1.55355325933296	0.4345282400805	0.953519766718314	0.0274783411114847
ARHGAP40	0.603085297132834	1.65814024111376	0.404704016069264	0.898710813770504	0.0125989804182074
ARHGAP44	0.665222846924951	1.50325564526622	0.446721543010804	0.990597930622376	0.0436459876976074
ARHGAP45	0.659032116599349	1.51737673295813	0.444771335764986	0.976509266188213	0.037570919987899
ARHGDIA	0.598532764700315	1.67075231128024	0.394426868140225	0.908258283998142	0.0148827945379212
ARHGEF10L	0.596511549335087	1.67641347617606	0.397889128996057	0.894284368582666	0.0121350720582896
ARHGEF15	0.55083463560392	1.81542687290102	0.367004358981369	0.826744392418257	0.0037067874773011
ARHGEF17	0.596567926216387	1.67625505169596	0.401118511782873	0.887252221315497	0.0103781972695788
ARHGEF40	0.668370291676388	1.49617661415176	0.456220566035933	0.979172970383795	0.0381975520919768
ARL14EPL	0.626623828799859	1.59585377069884	0.446624112556557	0.87916754107196	0.00763170177992098
ARL2BP	0.671594622352689	1.48899345932352	0.450572111346362	1.00103696037753	0.0494090651415395
ARMC10	1.60136009662435	0.624469163499198	1.07508195608922	2.38526388108027	0.0199524199091405
ARMC9	0.616865341320912	1.62109934375413	0.41724498641131	0.911989027347723	0.0149019206827883
ARPC1A	1.60928393397473	0.621394384724967	1.07485821830871	2.40942920288056	0.0198987464708605
ARRB1	0.614709363822227	1.62678504485772	0.411725056067965	0.917766835906025	0.0165075582342332
ARRDC1	0.599501222744842	1.66805331175382	0.397504992090276	0.904143905671851	0.0143521516158422
ARSI	0.60243519453473	1.65992958092748	0.40470136890535	0.896780172984731	0.0119700062803357
ARV1	1.5293112563261	0.653889125489288	1.03790628641015	2.25337580988645	0.0311860710682955
ASB11	0.663693340143655	1.50671995561015	0.470694931825581	0.935826625629074	0.0205297350260252
ASDURF	0.593357513482746	1.68532457629203	0.380397008027626	0.925541293376467	0.0313174063433526
ASH2L	1.99517567603252	0.50120899728917	1.32221873515371	3.01064103267986	0.000882735263259609
ASPA	0.564194550602841	1.77243824657913	0.383667802716653	0.829664331163657	0.00334851974870624
ASXL3	0.657070906074421	1.52190576504804	0.440392981549941	0.980356621692667	0.0385722445945806
ATF7IP2	0.588447623023866	1.69938659087666	0.385783613663797	0.89757727590837	0.0130678281803105
ATOH8	0.627612823934282	1.59333901708916	0.42034269355449	0.937087435577615	0.0221205589142597
ATP10A	0.623016807932857	1.60509313274863	0.418310626865374	0.927898834116318	0.0189361835722479
ATP11A	0.548652080341714	1.82264869820082	0.367681947080989	0.818694275454828	0.00302522121199989
ATP13A5	1.70796887764532	0.585490762207941	1.15150136830465	2.53335147252142	0.00730299038772342
ATP23	1.99733996802241	0.500665893643589	1.32326960739398	3.01478015180621	0.000924964923696929
ATP5MF	1.93389779813574	0.517090407240751	1.29126785309321	2.89634771335416	0.00119479439764934
ATP5MG	1.64115781671992	0.609325922109453	1.08283051166198	2.48736893758834	0.0189379648024355
ATP5MPL	2.11989577972357	0.471721303266332	1.39395961335359	3.22387971203717	0.000363787983966148
ATP6V1F	1.69263431080158	0.590795066375814	1.12754017878355	2.54093908493237	0.0104112365059976
ATP8A1	0.6364424600905	1.57123394918969	0.425817011176624	0.95125134594032	0.0267564840553556
ATP9A	0.612627229025749	1.63231399556021	0.418113980778684	0.897631122127983	0.0115282290819425
AUH	0.632926215241547	1.57996299713761	0.413779197062231	0.96813855501716	0.0335151360907638
B3GAT1	0.563803333499307	1.77366812252313	0.377082930896938	0.842982200517082	0.00480984698650455
B3GNT4	1.5438780471636	0.647719553909838	1.03104833147536	2.31178243710746	0.0333139985898687
B3GNT7	0.629974433437295	1.58736600554368	0.424950242528158	0.933915896655464	0.0206424769668907
BAG4	1.67536312890966	0.59688552454345	1.12799182968019	2.4883527875426	0.01013850082816
BAHCC1	0.643262484798368	1.5545753461955	0.428295794097536	0.96612348300282	0.0328142613006451
BBC3	0.627986405162358	1.59239115971223	0.429646395134873	0.917887196388423	0.0159274371676866
BBS9	0.654040638172566	1.52895698162436	0.434080426833621	0.985460596557002	0.0405473974409845
BCAR1	0.66115212294528	1.5125112138266	0.444534594979877	0.983325335331524	0.0407062340636895
BCAS2	1.51501860609633	0.660057900263449	1.00625619902013	2.28101091854457	0.0454492498227819
BCDIN3D	1.60817853794087	0.621821505764162	1.08407569302965	2.38566202205486	0.0175867781877906
BCL6	1.53885966754884	0.649831833979275	1.02470298289518	2.31100047129536	0.0362231572282895
BCL9L	0.650478311046631	1.53733027376575	0.435045325795346	0.972592987566363	0.0354614933512161
BET1	1.52919886996954	0.653937182166449	1.01508475445936	2.30369845832389	0.0410905190588529
BHMT2	0.6340845929772	1.57707664099632	0.427352842329022	0.940822737623238	0.0230821013699227
BMP2	0.545468332580687	1.83328699444175	0.363363680201894	0.818837209274843	0.00319557633125141
BMT2	1.50927949013078	0.662567805723875	1.013094212942	2.24848247105706	0.0422577664940054
BOLA1	1.80191901424511	0.554963897985691	1.18223346129382	2.74642212405719	0.00567461780969809
BRD3OS	0.584909953558219	1.70966487049269	0.391784563379706	0.873234133627428	0.00805677986968664
BRINP3	0.588850931203682	1.69822266894591	0.392608220519993	0.883184307043274	0.00971613959946099
BRIX1	1.57943578842371	0.633137483226213	1.04707383767231	2.38246561035206	0.0282954696940199
BSCL2	0.66427839403148	1.50539293312106	0.447229722251801	0.986664711270239	0.0413553683866255
BTBD19	0.660015189064637	1.51511664665958	0.444008916762622	0.981106534914301	0.0396819592149408
BTBD2	1.54034167422088	0.649206612231544	1.02484207012949	2.31513961272275	0.0365922583839791
BTBD3	0.649149936720054	1.54047615725371	0.430543591433568	0.978752555439373	0.0376882698959506
BTG3	1.50153443661357	0.66598539175386	1.00360930573295	2.24649736850523	0.0473068963643428
BTN1A1	0.587255078129946	1.70283755260899	0.394147415209878	0.874973457851477	0.00858784644957035
BUD31	1.58514660579484	0.630856474943257	1.06183450282395	2.36636665617891	0.0235003347008307
C10orf62	1.55521895337289	0.642996278968466	1.07502936799455	2.2498975980929	0.0168410434264375
C10orf71	0.693379758703434	1.44221112232916	0.503225784238535	0.95538723340086	0.0278109083533552
C11orf71	1.60505439274173	0.623031845227261	1.08974435415733	2.364040330956	0.0164647361065284
C11orf91	0.567679424575443	1.76155759167752	0.381974308102481	0.843669121850588	0.00485361237633386
C11orf96	0.593486770672557	1.68495752460795	0.400407274987248	0.879670697727851	0.00892476649215632
C12orf29	1.62097385391546	0.616913096768652	1.06303327183917	2.47175352332252	0.0241384102944612
C12orf56	1.49436267732259	0.66918159505407	0.999155077696097	2.23500821966894	0.049201819056405
C12orf60	1.47598345910714	0.677514367677889	1.00367736856937	2.1705452765794	0.0470490747686806
C13orf46	0.578157287592751	1.72963313177917	0.387737528271048	0.86209310377338	0.00695764860922094
C15orf40	1.55335016011714	0.643769850272904	1.0478672153993	2.30267412175547	0.0277117541345641
C16orf96	0.557356552388078	1.7941836257515	0.368575128080405	0.842830410472398	0.00515120147419965
C17orf50	0.592446743496677	1.6879154303354	0.398321563778701	0.881180372335607	0.00910922507567326
C18orf21	1.56702858416304	0.638150452459109	1.05565921369834	2.32610917587816	0.0248174315569359
C19orf81	0.65112590853417	1.53580127421319	0.436742194677848	0.97074419172431	0.0344679362545397
C1D	1.57820724139348	0.633630345731434	1.05176810963131	2.36814377045517	0.0267110296402449
C1QTNF1	0.556705410562011	1.79628216472779	0.373256545931506	0.830316085617664	0.00383862420485261
C1QTNF7	0.667873439974373	1.4972896661954	0.4461758910711	0.999728897839804	0.0488474459484593
C20orf202	0.656374084295057	1.52352145510741	0.44362244548106	0.971156763871562	0.0340769103563399
C21orf91	1.52547396709423	0.655533966210406	1.03094917401688	2.25721197798262	0.0341602635756455
C22orf39	1.5135153105874	0.660713501214531	1.01322291748433	2.26083377690468	0.0423507445995784
C2orf76	1.68486358049606	0.593519862127697	1.13581139833911	2.49932804780187	0.00912209402262136
C3orf14	1.51800278839601	0.658760318257812	1.01837568643119	2.26275282911889	0.0393477346050666
C3orf18	0.501449371020869	1.99421927275363	0.330442392518014	0.760954034320873	0.00102251833396974
C3orf56	0.571962169719568	1.74836737976971	0.369014282239165	0.886525913320313	0.0196969568670288
C4BPB	0.575874505359023	1.73648944465176	0.384303418698082	0.862941701236953	0.00695677381747225
C4orf33	0.637195906309688	1.56937605859945	0.424994700122926	0.955349850010806	0.028105853353039
C5orf38	0.653115234302894	1.53112337222903	0.437194544536611	0.975674364213856	0.0365660980903598
C5orf58	0.606866279510144	1.64780946604446	0.410069165528608	0.898108690351632	0.0122161871044668
C7	0.676272868434926	1.47869306410926	0.458507645275575	0.997464267594332	0.0472734183993954
C8B	0.644927586705719	1.55056167640151	0.438935207771829	0.947592229398639	0.0245310921931543
C9orf131	0.539994469283589	1.85187081883765	0.360162909630144	0.809617034570013	0.00262044330700387
CA13	1.60040314843904	0.624842559810854	1.0745598004498	2.38357161366121	0.0199624676930508
CABP4	0.619928494672334	1.61308926528463	0.412022754713301	0.932742995648681	0.0209569461478211
CACFD1	0.620330756522282	1.61204323578317	0.420046106254518	0.916114306876443	0.0159571033305923
CACNA1G	0.660069946245687	1.51499095768221	0.446888246373666	0.974946952559767	0.0364644744394273
CACNA1H	0.529323327667749	1.88920447622458	0.350251853041369	0.799947759820035	0.00231387189343621
CACNA1S	0.640742147420968	1.56069021528406	0.437565662150691	0.938260322950676	0.0222308208619395
CACNG8	0.541916298140448	1.8453034231143	0.367107021996999	0.799966376542501	0.00195409481130799
CALCOCO1	0.568137512209945	1.76013725288125	0.381554139234263	0.845961816658284	0.00507795062424925
CALD1	0.636225384098767	1.5717700440647	0.431305880424097	0.938505032608427	0.022009229862881
CAMK2A	0.566896604813711	1.76399010244313	0.381835996139961	0.841648675866365	0.0046469547401932
CAMK2N1	0.59210547909324	1.68888827296686	0.399391364857914	0.877807907782282	0.00854517835115734
CAMTA2	0.569493918251361	1.7559450030134	0.38448759129393	0.843520910086671	0.00474781502392154
CAPN9	0.562754689084795	1.77697319879519	0.375794376927055	0.842729054853306	0.00482820164982565
CAPRIN2	0.667957181283166	1.49710195207269	0.447902940995514	0.996123836642145	0.0470227038965999
CARD10	0.639236023311762	1.56436740661014	0.42697850720746	0.957009982005709	0.0297273785937783
CASS4	0.594063031156692	1.6833230609434	0.396507468778528	0.890048518062588	0.0110765588541781
CAV3	0.634553924755092	1.57591019610501	0.457242291834924	0.880624322405112	0.00767072661511236
CAVIN3	0.671050544644714	1.49020071286798	0.451672328298145	0.996981230098123	0.0479009530590253
CBLB	0.614445229210599	1.62748435899606	0.406388090713943	0.929020678328436	0.0198857273689525
CBLIF	0.684127394306902	1.46171606095837	0.499891097206813	0.936264506922233	0.0213856449702241
CBLL1	1.72495959044329	0.579723725436963	1.14487747875744	2.5989554724158	0.00863429319988864
CBLN4	0.650341430377605	1.5376538434886	0.438550005083995	0.964414482185636	0.0319589139713552
CBR1	1.57239232949875	0.635973593383517	1.05782631969012	2.33726235757754	0.0247289422738397
CC2D1B	0.647883310701146	1.54348782177733	0.429218176829479	0.977947363240021	0.0382493514891449
CCDC102A	0.657692168541976	1.52046815794824	0.435970381309624	0.992175173143806	0.045085615981726
CCDC13	0.539979590066389	1.85192184741103	0.360745113987564	0.808265854151852	0.00251613485932401
CCDC141	0.616029066688331	1.62330002604558	0.408865648619865	0.928157726837359	0.0196932027664466
CCDC166	1.47042775454673	0.680074214396379	1.02485307532404	2.10972463604865	0.0316849114284112
CCDC177	1.8320324711982	0.545841853635908	1.21647926717764	2.759063032214	0.00347603786771993
CCDC180	0.632360923770262	1.58137538612886	0.422806777465526	0.945775610099305	0.0246695824148301
CCDC187	0.561143538883469	1.78207522800626	0.373206964908619	0.843719707395501	0.00507706924637925
CCDC190	1.79149079220225	0.55819432862991	1.19974033063147	2.67511158590141	0.00407131375201152
CCDC198	0.625513625394386	1.59868619867313	0.451134304301439	0.867296704824715	0.00596879161282415
CCDC200	0.586272714425304	1.70569084215398	0.391684590760899	0.877531829914221	0.00909129959956768
CCDC30	0.580518430281376	1.72259819471244	0.385150687354559	0.874986489602492	0.00872061477922847
CCDC51	1.55821486395028	0.641760018554095	1.04550467561222	2.32235552730916	0.0290409014592577
CCDC61	0.613952106425527	1.62879154503121	0.415798886793126	0.90653727308289	0.0137192071854822
CCDC68	0.602761500786948	1.6590309744309	0.403453111541267	0.900529495095423	0.0128430047215297
CCDC69	0.462697863376756	2.1612375572734	0.307807796391494	0.695529207782377	0.000161655002624691
CCDC9B	0.597087132696289	1.67479743782831	0.402507491170256	0.885730208386793	0.0100827141905647
CCL16	0.607218781916496	1.64685288034703	0.421069546628493	0.875662113454783	0.00797253762874459
CCL2	0.634032483585343	1.57720625660246	0.427615217251871	0.94009093695236	0.0223275544149446
CCL21	0.626207606409155	1.59691448932451	0.41912426680625	0.935607879049287	0.0214230923131825
CCN1	0.627712857940501	1.59308509830587	0.426217993151557	0.924464565914566	0.0178018546230984
CCT8	1.52608119820925	0.655273127782081	1.02790842822226	2.26569192311769	0.0355806952265065
CD14	0.627181938733476	1.5944336694698	0.421258843757762	0.933765997087708	0.0210481763414171
CD151	0.554702784871384	1.80276722467125	0.370585649522255	0.830294373084166	0.00393271548491578
CD163	0.643629585932582	1.55368867723981	0.428462285043396	0.96685066188682	0.0327439940477221
CD163L1	0.647248938404073	1.54500060280625	0.42689617417395	0.981342100513871	0.0396420478432997
CD300A	0.664965628693698	1.50383712608495	0.448206449050506	0.986552710878504	0.0415450154413251
CD300LG	0.499669829062547	2.00132155642886	0.336083960267246	0.742879659823288	0.000520426673957008
CD36	0.6360013465242	1.57232371513847	0.427532168196138	0.946122287095424	0.0248177981938147
CD47	0.611464237388838	1.63541862116147	0.409251648880536	0.913590732323851	0.0156369409120786
CD59	0.621794817315574	1.60824756358894	0.413136064423014	0.935838887317847	0.0213892912145642
CD5L	0.66067850926901	1.51359547188302	0.446271666047959	0.978095016596937	0.0378927853824094
CD68	0.677030066880503	1.47703927627265	0.459587086059145	0.997351155774708	0.0470818972781542
CD81	0.66845179261464	1.49599419292229	0.446642333748691	1.0004152434443	0.0492430764740562
CD9	1.81469009227594	0.551058279458518	1.23280128367188	2.67123353505603	0.00237631486619055
CD93	0.574315986803327	1.74120174778009	0.384784786697814	0.85720346567889	0.00618337645883569
CDC42BPB	0.642708318430841	1.55591575730882	0.435143665787907	0.94928184656498	0.0254478362171566
CDC7	1.49878136336249	0.667208723330079	1.00589576997903	2.23317926390081	0.0459591410956845
CDH15	0.634442946356138	1.57618585838711	0.429185786594735	0.937863891939976	0.021994884833769
CDH23	0.628025396231194	1.59229229582281	0.419562181835461	0.940065419113551	0.0231925106572528
CDH24	1.48716810072807	0.672418941416531	1.00425702316133	2.2022937443454	0.0463018331275802
CDH5	0.660981435542932	1.51290179455433	0.440869626036199	0.99098788469615	0.0438322329130303
CDH6	0.668836208571316	1.49513436501304	0.449686404520586	0.9947862986273	0.0457276234046226
CDHR2	0.642756496612302	1.55579913275179	0.431283987002826	0.957920828010277	0.0289988012623854
CDIP1	0.627320255310597	1.59408211600769	0.417133498927999	0.943416684908539	0.0239904577467827
CDK10	0.671895606199734	1.48832644650861	0.452067163418297	0.998620873537741	0.0487096649901919
CDK20	0.573821034606276	1.7427036300371	0.378037294235025	0.871000255207388	0.00843303921676816
CDK9	0.657871429173863	1.52005385194455	0.438771899908165	0.986377699697372	0.0422521892023554
CDKN1A	0.59131299916275	1.69115172745385	0.396716381991068	0.881362804389356	0.00945335001583803
CDYL	0.64818674277698	1.54276527735784	0.438735253912635	0.957630028052164	0.0286393317266613
CDYL2	0.665755596095678	1.50205271403575	0.442035465636	1.00270351179852	0.0499808474350892
CEBPZOS	1.82012686623494	0.549412251723183	1.24002549611542	2.67160781739432	0.00202253457458606
CELA2A	0.657467824953955	1.52098697768219	0.44649916179851	0.968118146310766	0.0337736638457593
CELF6	0.702251740816916	1.42399077407301	0.505166510592343	0.976227634136174	0.0415187136937305
CEP104	0.642063664348846	1.55747795043683	0.432802189229424	0.952503844333698	0.02716563878042
CEP112	0.662241566715612	1.51002300408218	0.441037454926575	0.99439149166812	0.0454878801746147
CEP295NL	0.651691666991755	1.53446798639617	0.437137978202859	0.971551432278904	0.0345454957329853
CFAP69	0.665865515288986	1.50180475942804	0.449501142711901	0.986375433388476	0.0415906185011385
CFB	0.627673131749617	1.59318592658656	0.417698334080646	0.943201176963055	0.0243465100451189
CGB8	0.704804610027973	1.41883294429688	0.510379169477823	0.973295087307178	0.037428342490654
CHAC2	1.72684532489977	0.579090660628822	1.16853170992462	2.55191600775691	0.00593076759335403
CHEK2	1.5846222133703	0.631065241647169	1.08134815229552	2.32212683193298	0.01742367630645
CHI3L1	0.579411082449274	1.72589035710677	0.386633041062573	0.868309654918258	0.00769052751727833
CHIA	0.64825996837749	1.54259101098417	0.43419586014662	0.967860417782143	0.0328881456096027
CHRD	0.636655776025269	1.57070749635406	0.423835295642515	0.956339836048519	0.0291420899624212
CHRDL1	0.503090029026833	1.9877158009559	0.33737227081059	0.750208595087286	0.00065375625403615
CHRDL2	0.64545917804716	1.54928465503505	0.435737712952094	0.956120019317949	0.0283447122981859
CHRNA10	0.665427358955067	1.50279363561234	0.44825303550761	0.987820572245515	0.0427723292567542
CHST15	0.645615965519083	1.54890841213319	0.43072643134927	0.96771394694175	0.0331938930193936
CHST5	0.520698752771033	1.92049624601219	0.359862237133199	0.753419400983035	0.000590155129829654
CIART	1.77261451180486	0.564138448230242	1.19525535769424	2.62886268380567	0.00410042954026279
