exp(coef)	exp(-coef)	lower95%	upper95%	p-value
ACOXL	1.85542511162229	0.538960044108517	1.21641711764043	2.83011665563902	0.00379868664770613
ACP7	0.58475575177569	1.71011571406244	0.381026427889071	0.89741620057468	0.0131893653153336
ACRV1	0.549279146807392	1.82056793128295	0.351499384967419	0.858344549153115	0.00781538589615938
ACSL3	0.619041159617762	1.61540147123249	0.408000037837565	0.939244906279812	0.0238195087403768
ACSM5	1.62578784855809	0.615086403116432	1.06464358461603	2.482695774166	0.0240539047917491
ACSS3	1.84830999135895	0.541034785655603	1.21676436454557	2.80765111446473	0.00346649594726948
ACTB	0.588039133301593	1.70056709386911	0.388014436100286	0.891178240091863	0.0114959283042956
ACTL6A	0.601655755305881	1.66208000369181	0.398802847024049	0.907690731382519	0.0150377380119947
ACTN1	0.51758433872123	1.93205227667949	0.34218477551765	0.782891486870591	0.00159236911443388
ACTN4	0.595626161160231	1.67890543634296	0.386808303000417	0.917174013863116	0.0177717261145177
ACTR2	0.617365233763221	1.61978670859774	0.405425795114376	0.940097636737672	0.023846007974705
ACTR3	0.603240968362802	1.65771234456108	0.3980133421984	0.914290118771689	0.0165610098441385
ADA	0.539966158278585	1.85196791441154	0.356427891312395	0.818015254116548	0.00354320096695143
ADAM10	0.574282774774613	1.74130244528485	0.381780933374791	0.863848025325732	0.00755910477579424
ADAM12	0.478952797516958	2.08788842070516	0.310550399174801	0.738674890964151	0.000790573115187503
ADAM21	0.563914542011096	1.77331834081399	0.371910084323039	0.855044334897279	0.00658593962216533
ADAMTS12	0.578240291272613	1.72938485106107	0.380353756989559	0.879081192985863	0.010074096539715
ADAR	0.614762934460625	1.62664328628949	0.407797569392512	0.926767332501856	0.019587373294643
ADCY1	0.600674033952992	1.66479645111188	0.392150672515192	0.920078225930831	0.0184906713772497
ADGRB3	1.6924041005831	0.590875429606594	1.10192366147412	2.59930133076442	0.015055260327158
ADGRD1	1.63330172348397	0.612256746945025	1.06886450963178	2.49580231722233	0.0227952345839909
ADGRF4	0.548117430310032	1.82442656391053	0.356095104052172	0.843686739836939	0.00597953736576368
ADGRV1	1.78141656398467	0.561351017059818	1.16981062959943	2.7127852099665	0.00655508273893831
ADH1A	1.636557886059	0.611038575853924	1.07043340397293	2.50209093296348	0.021177066757662
ADHFE1	1.64848836397679	0.606616353413386	1.07866117196808	2.51933967476425	0.0201023755260691
ADIPOR2	0.471362149675341	2.12151103071973	0.310707433335788	0.715085164719703	0.000347428435721491
ADM	0.473677827334897	2.11113956003895	0.309288655706946	0.725441040169615	0.000514224611705074
ADPRHL1	0.526430719343222	1.89958519375086	0.351926892296515	0.787462704142337	0.00157362805830674
AGBL4	1.61697046451507	0.618440486048026	1.05915166727293	2.46857325905557	0.0249035999221208
AGFG1	0.578776267819783	1.72778335187609	0.377140514939739	0.888215280304535	0.0118328197341023
AGMAT	0.544361910396529	1.83701317248955	0.355798893856013	0.832857815489667	0.00456689208583171
AGRN	0.548635593229852	1.82270347082831	0.357572424475498	0.841790343872833	0.00535330468704385
AHCTF1	0.608871384277136	1.64238298238834	0.39908186954975	0.928943133923403	0.0205458916373314
AHNAK2	0.397084558195687	2.51835529576849	0.263804470065904	0.597700813477775	7.15557089457745e-06
AHSA1	0.474608182810756	2.10700117742963	0.307276070472368	0.733063680633028	0.000619064379409784
AHSG	0.506924316608575	1.97268106349721	0.34714113993224	0.740252978426097	0.000522888156170184
AK4	0.599753418926489	1.6673518957006	0.403304754771268	0.89189170040412	0.0112289580230594
AKAP12	0.519527933202463	1.92482431856132	0.344185860198777	0.784196286337104	0.00172989063359851
AKT1S1	0.471708036738489	2.11995540062081	0.302380965480414	0.735854757160938	0.00082413824031214
AKT2	0.522557689818143	1.91366430823746	0.338743035568919	0.80611705781481	0.00309893384063247
AL121899.2	2.11813349030422	0.472113775915216	1.11802387013392	4.01287450348527	0.00993818029982711
AL136531.2	0.474523619598687	2.10737665881778	0.309672588710981	0.727131408350755	0.00055096924082235
AL157935.2	1.77189663278971	0.564367007360683	1.17497780469525	2.67206551880852	0.00590493939588829
AL669918.1	8.00300746072297	0.124953026085229	1.1208372348212	57.1431126898676	0.00198160538767735
ALDOA	0.523081392066768	1.91174837255988	0.347058258413675	0.788381017000246	0.00179619985005049
ALG3	0.5789658341598	1.72721763703243	0.370251557269144	0.905334307292833	0.0155479249879406
ALG8	0.493163756625102	2.02772402993148	0.321979125628173	0.75536105135414	0.000971144364945386
ALOXE3	0.484437185700227	2.06425111349484	0.311691765951038	0.75292135540732	0.0010802445800076
ALYREF	0.622058393647449	1.60756612275013	0.410169792993968	0.943406003359529	0.0244923048882582
AMBP	1.6389854840455	0.610133530610476	1.08111061018056	2.48473504155435	0.0194397212951706
AMOT	1.66147683449394	0.601874175576202	1.0854008061484	2.54330497630255	0.0185550787337722
ANAPC7	0.607034038699033	1.64735407942387	0.396786750606734	0.928686060146399	0.0209427636455775
ANGPTL4	0.512158563039704	1.95252031727229	0.33666117658607	0.779140607642454	0.00164871208108248
ANK2	1.72247363822764	0.580560409057385	1.11438535985016	2.66237833094656	0.0129631003203362
ANKRD2	0.567050880660228	1.76351017890261	0.373741588712439	0.860344984258474	0.00718067852485035
ANKRD55	1.83641529240581	0.544539137816665	1.20238123020683	2.8047852390392	0.00452339772841738
ANKRD65	1.61274413712058	0.620061159723337	1.0698226306039	2.43119146801804	0.0215116695935173
ANKS6	0.574536559972702	1.74053327441427	0.37501095032497	0.880220320124574	0.0103152836644819
ANLN	0.398374265306813	2.51020230744533	0.259831431680674	0.610788518664608	1.72464399189399e-05
ANO1	0.582585794884325	1.71648538083314	0.382606297252996	0.887089969082684	0.0112681664904598
ANP32B	0.530603894784042	1.8846450428092	0.353109386474143	0.797318066141555	0.00217546056219053
ANXA10	0.484764409712757	2.06285770977399	0.320367261874246	0.733522306709357	0.000548169297455108
ANXA13	0.519049102354317	1.92659999885208	0.338687837975897	0.795458060333408	0.00245027343123772
ANXA2	0.498665435725302	2.00535254372606	0.321893386225891	0.772514215662082	0.00154509092040937
ANXA8	0.616930531035603	1.62092804569319	0.403954503296937	0.942193432719571	0.0241565972996133
AP1AR	0.5929157812241	1.68658017153036	0.394785977552524	0.890480269344959	0.011543167440281
AP1S3	0.460733381325818	2.17045267508591	0.300618745603342	0.706127784020536	0.000299939608525137
AP2A1	0.493285914820699	2.02722188076966	0.321415551613296	0.757060423925139	0.00107489324018103
AP2M1	0.520865328410207	1.9198820605937	0.335063214513649	0.80970001655858	0.00331401439373694
AP2S1	0.541792479462999	1.84572513998562	0.354065368796334	0.829053380172615	0.00427398279884891
AP3S1	0.561572721472129	1.78071327499413	0.371486121217358	0.848925177791751	0.00576953781294511
APCDD1L	0.490535655692115	2.03858779356021	0.32210888615018	0.747030708718494	0.000840756793942146
APCS	0.628061072768979	1.5922018468542	0.433382860942369	0.910189919070601	0.0191482398934603
APOC2	1.60770160141839	0.622005973694218	1.07217326518442	2.41071524830333	0.0183761643639382
APOL1	0.487816041880945	2.04995308506902	0.320676936890489	0.742069239602523	0.000681532662183357
APOL2	0.469299601166774	2.13083496664774	0.305938119109404	0.719891056062008	0.000448681989214649
AQP6	1.70120055626353	0.587820169890124	1.11573966242099	2.59386972616138	0.0127992679664747
ARCN1	0.58317014889534	1.71476541090835	0.381647405171338	0.891103720225565	0.0119432414672127
ARGFX	1.54430608294556	0.647540025286072	1.05957039699823	2.25080021542601	0.0189184523833503
ARHGAP11A	0.441726096101986	2.26384632654603	0.287544045631687	0.678581062420717	0.000165010293020997
ARHGEF38	1.8353577237768	0.544852911803047	1.19631137671131	2.81577024159658	0.0050788720529841
ARHGEF39	0.529853478355243	1.88731421204249	0.338882422168981	0.828442817211566	0.00511970594466639
ARHGEF4	0.569394550033821	1.75625144276601	0.379408003319928	0.854515853042864	0.0063735000439859
ARL14	0.457463288989777	2.18596775756217	0.306097743091127	0.68367920213983	0.000114507459601899
ARL4D	0.586189523861605	1.70593290956884	0.383023578274842	0.897120118382189	0.0129347049800325
ARMT1	0.548480190014966	1.8232199051213	0.360874541847323	0.833615242845607	0.00454072453030744
ARNTL2	0.446560472577594	2.23933836827943	0.29218698836244	0.682495332137655	0.000158477777763632
ARPC5	0.609165149870703	1.64159095478829	0.401764673226685	0.923630683695335	0.0184714037259562
ARSI	0.584908641348559	1.70966870602973	0.390643296471974	0.875781363238526	0.0087867224111408
ASAH2B	0.587126753623994	1.70320973082487	0.378766947292914	0.910105349172581	0.0161439639200977
ASAP1	0.537739722816917	1.85963572629814	0.360542873458018	0.802023922208755	0.00232885454060844
ASB1	0.599622105188446	1.66771703602509	0.393673280644428	0.913312349880744	0.0170432039647065
ASB2	1.81778994442311	0.550118567366902	1.18852016548053	2.78023072558452	0.00528273053749895
ASCL4	1.79879546097808	0.555927575810237	1.23533457260736	2.61926216766197	0.00134675611198427
ASPM	0.456672145139804	2.18975475216222	0.298919488619975	0.697677655978212	0.000262997199173677
ASTL	1.86021433258949	0.537572462743024	1.22314583182824	2.82909631306929	0.00322040266074937
ATAD1	0.616080389927851	1.62316479529094	0.408456126327349	0.92924312402029	0.0200800799233286
ATF7	0.605281666008626	1.65212339338517	0.399076534418478	0.918034170413038	0.0173913071333897
ATF7IP2	1.88335269184377	0.530967993584364	1.22814905917303	2.88810005217408	0.00333804937045042
ATG10	0.565129838599876	1.7695048671957	0.370600061739573	0.861769242500421	0.0075820350662949
ATG12	0.523949713159257	1.90858010775558	0.341423318343798	0.804055514577463	0.00277949421461659
ATIC	0.600115692103558	1.66634536166642	0.392331885143695	0.917944366864367	0.0176003111131895
ATP11B	0.623451864738667	1.60397306762275	0.412069905676874	0.943267689028752	0.0249748433315554
ATP13A4	1.73970042328614	0.574811609294827	1.14372073187583	2.64623826291765	0.00937532364788849
ATP1A4	1.75160707033643	0.570904295224116	1.15186537983367	2.66361623725129	0.00836846171886244
ATP1B3	0.599547998115047	1.66792317403103	0.398018009887529	0.903119439608612	0.0139312848966026
ATP2B1	0.602578492909223	1.65953483532418	0.39325747864421	0.923315791395939	0.0200417941036191
ATP4B	1.62898299662421	0.61387994968169	1.07279293693069	2.47353008389749	0.0214925319815561
ATP5F1B	0.59528606910497	1.67986460947008	0.394201221237093	0.898945728677268	0.0130388278327148
ATP5MD	0.489870740321218	2.04135482626352	0.317261743687142	0.756389155004773	0.00104294291367024
ATP6V1FNB	0.433302578476556	2.30785610257822	0.280739919418279	0.668772452822068	0.000128183426579234
ATP8A2	2.15741126774803	0.46351848391143	1.3775312418208	3.3788151127912	0.000581310157026288
ATP8B3	0.568654350474326	1.75853750026863	0.379043329330192	0.853115581495132	0.00587241074400805
AURKA	0.488595744350927	2.04668176414112	0.31315709031354	0.762319643342002	0.00143381516068247
AURKB	0.546668577837378	1.82926189750287	0.353780227356819	0.844723675564062	0.00604585326209053
AVEN	0.468236845836518	2.13567131440387	0.302064610001842	0.725824001022807	0.000552451462424677
AVPI1	0.592893425701366	1.68664376539012	0.389626307741519	0.9022045155973	0.0133571903942964
AZIN2	1.77206707094431	0.564312726305056	1.16929906552809	2.68555906397389	0.00644949895625374
B3GALT2	2.23387504433832	0.447652612680582	1.44835865496437	3.4454157446522	0.000206950551238106
B3GNT3	0.466272274003363	2.14466966138499	0.304921261389073	0.713003194706244	0.000352646350160642
B3GNT5	0.596926295110582	1.67524870020133	0.397814275730289	0.895696870456265	0.0127387274517039
B3GNTL1	0.591287951696541	1.69122336609561	0.390765342921598	0.894709441752204	0.012414064454694
B4GALT1	0.589680345714796	1.69583403494282	0.383774876332604	0.906059597869462	0.0152764643598816
B4GALT4	0.4835693923502	2.06795553196593	0.314342316624031	0.743900343196953	0.000831928600808498
BAIAP2L2	0.604046224490959	1.65550244245417	0.396574736147837	0.920058208614083	0.0181488620772076
BAK1	0.619800539882727	1.61342227967276	0.411999489989785	0.932410642664739	0.0208896985315367
BANF1	0.551347509369148	1.81373812886939	0.354314776867365	0.857949190759712	0.00755833401051998
BARX2	0.602551324216022	1.65960966279694	0.400122864450638	0.907391530381469	0.0143199421651422
BCAN	0.532595373718324	1.8775979840352	0.346170046198156	0.819417610568733	0.00379619255940878
BCAR1	0.496600094589733	2.01369272961205	0.32772010226718	0.752506947973173	0.000843595508371308
BCAR3	0.48717610263888	2.05264583911919	0.321296521955756	0.738696309370854	0.000616396408584294
BCL2L1	0.511073167220386	1.95666699826715	0.330278084927724	0.79083594756169	0.00218145784285916
BCL2L12	0.586923258089833	1.70380026045405	0.381984141647403	0.901814691576286	0.0143764698664939
BCL7B	0.598541945134683	1.67072668528683	0.394338173249832	0.908490438886928	0.0147565173983923
BCL9L	0.478568644042212	2.0895643967677	0.314274108683595	0.728752196672307	0.000484304965468824
BEND5	1.76173396700161	0.567622591566396	1.18276378001177	2.62411364208019	0.00504235614511416
BEST3	0.457483480520399	2.18587127749941	0.309455671782251	0.676320242391054	9.29007256206224e-05
BEX4	1.92742135633133	0.518827913115693	1.26515949309214	2.93635158659916	0.00211377528396188
BEX5	2.01336644343387	0.496680573604108	1.32341797480015	3.0630114693415	0.000927109878914003
BFSP2	1.77092183022075	0.564677662748866	1.14349361812973	2.74261620618562	0.00936796205324391
BID	0.577816981070052	1.73065180283922	0.377861271391925	0.883584767454535	0.0107717108376436
BIRC2	0.520203357272603	1.92232515615229	0.346137321325155	0.781803972717174	0.00150510565578506
BIRC3	0.508948167260026	1.9648366264557	0.336611813558723	0.769516180132969	0.00119987321112992
BIRC5	0.51864517697055	1.92810045172132	0.332434303466717	0.809160838065389	0.00354378434916351
BLK	1.87734402893332	0.532667419816594	1.22803231460636	2.86997382809208	0.00314363557166856
BLM	0.551126303850576	1.81446610879078	0.361272682266951	0.840750540256898	0.00561578432187014
BLOC1S4	0.506450927259025	1.97452496614455	0.327183804765149	0.783940213378335	0.0020287557775443
BLZF1	0.569568023336166	1.7557165413582	0.367355344980485	0.883089732161923	0.011017775506154
BMP1	0.539573408414565	1.85331594256713	0.356369033542898	0.816960610111667	0.00320603353524291
BMP5	1.79291495576093	0.557750938931509	1.16167690082498	2.76715843820974	0.00734364245466219
BOLA3	0.582279072401491	1.71738956008792	0.379360960819701	0.893736976583317	0.012501454433384
BPIFB3	2.57455449567627	0.388416715078049	1.35954813629275	4.8753925471747	0.000805727605960967
BRCA1	0.560577968269793	1.78387317483502	0.365336268284317	0.860160038271731	0.00783617772559099
BRI3BP	0.603752367009927	1.65630820621455	0.391230785522287	0.931718397833815	0.0223275938750219
BRINP2	0.590135949765624	1.69452479618833	0.378912253884683	0.919105770888486	0.0182807980044258
BRIP1	0.501158970985888	1.99537483691609	0.329718327388344	0.761742048702728	0.00108403575615166
BSX	0.608236106062631	1.64409838553226	0.42482138532142	0.870839306826154	0.00954467683169441
BTBD16	0.613470381432091	1.63007054662621	0.40406915082002	0.93138985772776	0.0213714059590959
BTBD3	0.613131791550218	1.6309707207836	0.400039570599132	0.939733519977923	0.0237483723962544
BTBD9	1.67733804287084	0.596182745780006	1.07873948104721	2.6081022892854	0.0208425588179318
BTG2	1.9729643950723	0.506851518708403	1.29276099182545	3.01106587283892	0.0013965494340511
BTN1A1	1.71838768531073	0.581940855691814	1.13300266544098	2.60622179196574	0.0103186383977775
BTN2A2	1.72590221747971	0.579407100745413	1.13014525764915	2.63571292640519	0.0105806358255325
BUB1	0.563385277277901	1.77498426091588	0.364702390517598	0.870306800575198	0.00936666766937556
BUB1B	0.59469728403662	1.68152777361334	0.388006166077608	0.911492884805841	0.0167869045078737
BUB3	0.536874989686928	1.86263100201992	0.35487279192479	0.812219930944794	0.00303515061430603
BUD23	0.607262986558082	1.64673300058665	0.392365992006772	0.939858046711337	0.0240803233937337
BZW1	0.519787502557911	1.92386310767175	0.342459960578695	0.788936164563112	0.0019645646323236
C10orf99	0.63587100537669	1.57264601081724	0.458622594899893	0.881622362210519	0.00842144403696244
C11orf16	1.68462476296869	0.593604001307551	1.07731964997225	2.63427905736279	0.0214513054515918
C11orf21	1.66725266310172	0.599789115429946	1.0961327991205	2.53594404332224	0.0162409492618687
C11orf24	0.45901525757718	2.1785768195992	0.295928838085386	0.711978623144027	0.000407378844234559
C12orf42	1.62849590014703	0.614063566208375	1.06221937880804	2.49665836427461	0.0239831279915501
C12orf43	0.592383940474304	1.68809437878976	0.386583439818085	0.90774383169904	0.015609545513351
C14orf93	0.557885191161331	1.79248349990853	0.365031083157593	0.852628449678479	0.00653754134044861
C16orf74	0.58372581017803	1.71313308845297	0.390939581765779	0.871581792585384	0.00788191099870964
C16orf89	1.95312918837429	0.511998902045164	1.25739061004875	3.03383339750863	0.00275331455619727
C17orf58	0.522741242194221	1.91299235507509	0.339782283076802	0.804216169884854	0.0027077909562944
C18orf54	0.464515623981343	2.15278011841463	0.306781879573829	0.703349119649841	0.000263155174539567
C19orf84	0.610094570216072	1.63909014900073	0.400009809502672	0.930515641778649	0.0207058194394341
C1orf131	0.604563416936772	1.65408619176272	0.397384495786618	0.91975637946007	0.0178238508132245
C1orf232	1.75932402820033	0.568400126395666	1.19916416809056	2.58114870220946	0.00222477938672672
C1QL1	0.550875274001374	1.81529294777806	0.366017976437818	0.829094708569987	0.00394706992932039
C1QL2	1.73393852617161	0.576721714701107	1.13441646740389	2.65029898536525	0.0103487572616486
C1QTNF12	0.581646173793328	1.7192582794421	0.37451447237563	0.903335642391675	0.0148801849610555
C1QTNF6	0.422749079434531	2.3654693733162	0.27659972560184	0.646120612642988	5.54038323792407e-05
C1QTNF9B	1.58125812315988	0.632407818403277	1.07140523298019	2.3337362699864	0.0176171030151321
C2orf80	1.557114107298	0.642213692184229	1.06738118737888	2.27154494740576	0.0180767686893704
C3orf18	1.63170563595346	0.612855638888361	1.07749202482911	2.47098189225536	0.0202345268147492
C4BPA	1.86724554335781	0.535548205514381	1.21628867201506	2.86659409021154	0.00380591521309057
C8B	1.80448674587747	0.554174200660991	1.17028707078699	2.7823706655648	0.00676726750718591
CA14	0.60136190287357	1.66289217062398	0.393644552997714	0.918687012112223	0.0176205491517214
CA5A	1.81393450224402	0.551287821452705	1.19558361955022	2.75209389341506	0.00477187403960656
CA5B	1.78817712152603	0.559228718431764	1.17555997305217	2.72004618330706	0.00602496554448055
CA9	0.605794011645744	1.65072612270188	0.395157734029303	0.928708596447793	0.0205651068414301
CACNA2D2	1.98014999068106	0.505012248923657	1.29034350183428	3.03872106925042	0.00156633628356671
CACNB1	1.60266903158383	0.623959145832972	1.06485455132224	2.41211160867788	0.023086944821973
CALHM4	0.613216772460408	1.63074469732408	0.435470742890511	0.86351337297832	0.00729406338762634
CALM3	0.477085953210761	2.09605835860406	0.314706900727388	0.723247587596392	0.000421938379358329
CALU	0.542888272784025	1.8419996344217	0.360970409471038	0.816487083133246	0.00314010578652894
CAMK1D	1.63207510183419	0.612716901860802	1.10429088060839	2.41210824503015	0.0137624947005622
CAMK2N1	0.521858404940572	1.91622859866342	0.34470556897463	0.790054525713687	0.00193156532417451
CAMSAP2	0.548780737068954	1.82222139454277	0.355714756351656	0.846634253992601	0.00612924691768219
CAND1	0.622365921052488	1.6067717819589	0.414477084854128	0.934525342514008	0.0217098587286204
CANT1	0.599161341601517	1.66899953412727	0.395866526879696	0.906856955296016	0.0146569429022287
CAP2	0.602521118732428	1.65969286205898	0.395588824922277	0.917699580087742	0.0171725370631207
CAPNS1	0.515404859373865	1.94022229672968	0.339071805543515	0.783439273697153	0.00162132511583686
CAPZA1	0.593982268654048	1.683551938791	0.392852320137321	0.898085406119235	0.0130662183088713
CAPZB	0.607785229592097	1.64531803556847	0.40294827242885	0.916750140368315	0.0167643759335249
CARHSP1	0.577692399578932	1.73102502426703	0.384281281062886	0.868448516691216	0.00793690824472831
CARM1	0.578787001474005	1.72775130998672	0.382719135851498	0.875300871303319	0.00930091997595966
CARTPT	1.80864727279706	0.552899404455743	1.0930734874941	2.99266700255952	0.0126537958026937
CASP2	0.574306287384909	1.74123115481371	0.377657688605202	0.873350978098673	0.00908931535196419
CASP3	0.600590473315765	1.66502807558561	0.392487348625047	0.919033232284511	0.0180577283340168
CASP6	0.56850058370327	1.75901314557304	0.366741752960397	0.881254755047917	0.0104663008208092
CASS4	1.86041653266306	0.537514036476858	1.1990939975324	2.8864706871427	0.00510792786411593
CATSPERD	1.63241340287529	0.612589922527361	1.06781278049265	2.49554375689104	0.0230357588084935
CBLC	0.510950554735015	1.95713653842418	0.334874128949553	0.779607759497445	0.00164365698007785
CBX3	0.60902775368334	1.64196129643041	0.399569967291923	0.92828499416621	0.020722769566455
CBX5	0.500789256609621	1.9968479491155	0.330217771613509	0.759468148277449	0.00107086647434147
CCDC13	1.79666282427576	0.556587461202189	1.16269777073808	2.77629955554608	0.00773879305732846
CCDC137	0.541007051023335	1.84840474464882	0.356348807248234	0.82135431157225	0.00361309102281287
CCDC181	1.78914412368885	0.558926464760258	1.13407909159195	2.82258681873495	0.0110035188791746
CCDC182	1.72330053475722	0.580281836993035	1.16886967795863	2.54071500792206	0.00365522199269712
CCDC201	0.658907129169633	1.51766456262238	0.472536466352739	0.918783280836738	0.0167979125572824
CCDC34	0.561411934350085	1.78122326729239	0.367963702433332	0.856561008453842	0.00698781093302865
CCDC51	0.586142017511472	1.70607117409123	0.380449192640211	0.903044273292292	0.0140764871891395
CCDC86	0.551509542825144	1.81320525276396	0.361266653442986	0.841934269128996	0.00538498564507107
CCDC90B	0.509033480321779	1.9645073235023	0.33615424484912	0.770821990377675	0.00124293334849893
CCK	0.556929975847973	1.79555786789428	0.378463886749757	0.819552429854718	0.00296968604992034
CCL20	0.53795488044953	1.85889195607701	0.350950407841071	0.824604978178344	0.00427943466229807
CCNA2	0.525076518786009	1.90448432604076	0.344109514818461	0.801213970284681	0.00264479661096263
CCNB1	0.49844216653877	2.00625080928465	0.325473858012456	0.763331945923458	0.00118940100848191
CCNB2	0.449213978240775	2.22611060304986	0.290524401251179	0.694582614671459	0.000274257250476067
CCND1	0.610467786960351	1.63808807173793	0.401389423622357	0.928452263522748	0.0204894262182553
CCNE1	0.597438083643363	1.67381361747428	0.389622908575338	0.91609670769253	0.0175848956791375
CCR2	1.72199274016396	0.580722541202343	1.09802699425576	2.70053378713812	0.0169505783991677
CCT2	0.568599542989722	1.75870700623844	0.375955780524779	0.859956029501219	0.00697441497213143
CCT3	0.517334586108609	1.93298500980188	0.336973122963684	0.794232702093005	0.00233806779827663
CCT4	0.495911116033879	2.0164903904507	0.3182972153821	0.772635835694455	0.00166724948353621
CCT6A	0.43712492468514	2.28767554428587	0.287178137799769	0.665364714894196	8.98521622154096e-05
CCT7	0.582081898595637	1.71797130680864	0.377602729885237	0.89729048509707	0.0133219122054407
CD109	0.468521813664263	2.13437234048741	0.3121922836262	0.703132977309847	0.000229144070057589
CD1E	1.8486653399265	0.540930788500508	1.17978191490686	2.89677566325075	0.00682863145683405
CD200R1	1.76007495718539	0.568157620740849	1.1457850147742	2.70370428567843	0.00938916174786414
CD276	0.548642689842297	1.82267989442718	0.357523386039528	0.841927585358321	0.00566945114077865
CD79A	1.73401429419243	0.576696514757234	1.13278286246588	2.65435298510639	0.0106376480859677
CDC16	0.601871267950932	1.6614848610476	0.393953303009405	0.919522746522613	0.0181618719499556
CDC20	0.454982190118969	2.19788822885247	0.295837230678687	0.699738815329464	0.00027608854884392
CDC25C	0.501449835013487	1.99421742749821	0.330870317863959	0.759971274118461	0.00102801236663074
CDC37	0.602418035857139	1.65997686071462	0.394330585890163	0.920312810903941	0.0185252526662314
CDC42BPB	0.53879901994781	1.85597961944486	0.354141272647768	0.819741742401935	0.00359269816041409
CDC42EP5	0.599583153144677	1.66782537960786	0.39399493230076	0.912448176517368	0.0161025247748229
CDC45	0.597747390431936	1.67294749589353	0.386493624199093	0.924470470912953	0.0204777632964746
CDC6	0.588405590578742	1.69950798566754	0.388007130661904	0.892306124461417	0.011958868828877
CDC73	0.608014967920275	1.64469635249362	0.396116684371414	0.933265918353657	0.0219773068656615
CDCA2	0.525534957809854	1.90282299043904	0.346343954090706	0.797435579914506	0.00235375630476999
CDCA3	0.482100235152476	2.07425744084884	0.30728873979273	0.756359106717817	0.00133375332800124
CDCA4	0.485915903903965	2.05796927403643	0.313398149928814	0.753400317520823	0.00107383226400659
CDCA5	0.424910574858824	2.35343636795165	0.276214497573323	0.6536550333638	7.59249186557215e-05
CDCA8	0.562575414660421	1.77753946216014	0.364103723193318	0.869233344840877	0.00892226173375545
CDCP1	0.505878758084154	1.97675823311334	0.33430575073936	0.765506777298267	0.00113066149403169
CDH15	1.71733226770322	0.582298497970584	1.13201168394241	2.60530006847942	0.0105992546472165
CDH17	0.536633439047667	1.86346941363669	0.353749556526421	0.814065890942306	0.00313168176779251
CDH24	0.598001664689815	1.67223614756775	0.388798243171488	0.919772651375023	0.0182656882288666
CDH26	2.00485810728233	0.498788416181503	1.3017940791159	3.08762813936401	0.00132390758655072
CDHR2	0.472936073373163	2.11445067589709	0.308874560926547	0.724140339776367	0.00052424677451753
CDIN1	0.481257187617435	2.07789104397736	0.315944816304599	0.733066246638945	0.000586206457825736
CDK1	0.470614900728089	2.12487959572232	0.3059864469076	0.723817629916758	0.000518949364288275
CDK16	0.576123708803433	1.735738322724	0.375503521114829	0.88392920220826	0.0108025017298771
CDK5R1	0.55720497222529	1.79467170941841	0.369476981620094	0.840315896571407	0.00506349672964215
CDKL2	1.80855236198492	0.552928420000225	1.15152501222974	2.84046079008545	0.00951522095626282
CDKN3	0.431377664675408	2.31815432714268	0.276026371523594	0.674162720589552	0.000175343388260002
CDR2L	0.580444247995958	1.72281834724455	0.379823468223005	0.887031879856829	0.0110090503522829
CDT1	0.518130907656496	1.93001418217453	0.339045582672858	0.791809866250281	0.00215906935711339
CEACAM19	0.508630002909432	1.96606569466973	0.333137177863194	0.776570425189496	0.00159198963935083
CEBPA	1.70919449361518	0.585070923019921	1.11734123430561	2.61455115707779	0.0133215548068802
