exp(coef)	exp(-coef)	lower95%	upper95%	p-value
ABCA8	1.33648634101672	0.748230617335947	0.781152561870472	2.28661573540411	0.288907640522291
ABCA9	1.66618929301503	0.600171903751983	1.00855954901946	2.75262552702712	0.0445661478028288
ABCB1	0.843534618340003	1.18548780128065	0.529804950776669	1.34304266371032	0.472852558722836
ABCB10	0.79106308583785	1.26412168372243	0.474708946216583	1.31824102065646	0.368212227531702
ABCB11	1.61797098482696	0.618058055044139	0.954944930655643	2.74134143624866	0.0712054685219394
ABCB4	1.30180506400171	0.768164165014099	0.807681535443422	2.09822355754375	0.278174550706343
ABCB5	0.48741489673492	2.05164020775477	0.297114756388086	0.799601084938368	0.00421625394183716
ABCB6	0.484768901845214	2.06283859421184	0.30504977723347	0.770368988063073	0.00213335291098091
ABCB7	0.760490763902933	1.31494036149483	0.462769022903188	1.24975133027142	0.279024020107215
ABCB8	0.651805979029045	1.53419887539178	0.399322540102896	1.06392950968542	0.0847670794044837
ABCB9	0.691216133687414	1.44672549042703	0.420875115057517	1.135205495351	0.143753036898185
ABCC1	0.555868402791368	1.79898694543235	0.338198118991864	0.91363512648413	0.0194366024992504
ABCC10	0.595727761917883	1.67861910074596	0.367005686698258	0.966992009067892	0.0349925843802239
ABCC11	0.842472784037348	1.18698196422173	0.522507405559785	1.35837384177023	0.481408829693902
ABCC12	0.785830196793409	1.27253954363234	0.506231056452328	1.21985621056128	0.288835159374607
ABCC2	0.927082234420097	1.07865296396874	0.559939707940683	1.53495359801918	0.768578956617488
ABCC3	0.546128223175671	1.831071820799	0.324709430272002	0.918532103915716	0.0212698682421322
ABCC4	0.677197030807653	1.47667511005971	0.409553005602854	1.11974716889126	0.128137417014405
ABCC5	0.391205817739385	2.55619920424134	0.238390420924708	0.641980458944184	0.000143510437687184
ABCC6	1.86486696175739	0.536231281108456	1.10975463823679	3.133781707441	0.0171453434215799
ABCC8	0.62866929309513	1.5906614351668	0.382486598115597	1.0333043877299	0.0658514977300987
ABCC9	1.39672996578537	0.715958005123564	0.83037146457679	2.34937576800895	0.206311326516095
ABCD1	0.621014275039332	1.61026894258858	0.379979921361628	1.01494502241237	0.056398478968956
ABCD2	1.49368053074762	0.669487202527491	0.909034180630587	2.45434283492707	0.110414957418185
ABCD3	0.742099235813812	1.34752867506104	0.465075715773559	1.18413251244359	0.210768721709785
ABCD4	0.712786105287653	1.40294541740041	0.441962007110684	1.14956494838232	0.163915824349472
ABCE1	0.625200482670526	1.59948692894242	0.384235610680586	1.01728114903018	0.0584907720218766
ABCF1	0.596869150133036	1.67540909054708	0.36650422477628	0.972029128990245	0.0371459934572989
ABCF2	0.376535064315714	2.6557951563351	0.229164665050542	0.618675896774792	7.9067580241407e-05
ABCF2-H2BE1	NA	NA	NA	NA	NA
ABCF3	0.451554368673246	2.214572749984	0.270175809401681	0.754698758262051	0.00211124706136747
ABCG1	0.673887197767415	1.48392787889872	0.410015020853611	1.10757882569613	0.118751780898316
ABCG2	1.34721066641941	0.742274408098166	0.816076665603844	2.22402705065859	0.242174110783174
ABCG4	0.883934874143631	1.1313050647185	0.542443693344392	1.44040915456132	0.62018614165037
ABCG5	1.4210798906238	0.703690205313535	0.890729007860138	2.26720813818209	0.138857535406529
ABCG8	1.66544888106337	0.600438723379795	1.01683494299365	2.72779765737512	0.040722727934852
ABHD1	1.09667716621616	0.911845373283625	0.673531325156976	1.78566424749375	0.710603721707536
ABHD10	0.749957073437503	1.33340965159032	0.462089630480501	1.21715696457871	0.244301816109891
ABHD11	0.829872198560274	1.20500482090481	0.507340505098153	1.35744703807953	0.456531961250622
ABHD12	0.390740229649722	2.55924505366762	0.233186594190168	0.654745730975452	0.000256898651859053
ABHD12B	1.26618816683647	0.789772030881058	0.764705059715579	2.09653702884219	0.358584583277615
ABHD13	0.914973094092266	1.09292831281786	0.559375405114164	1.49662597829433	0.723419370998056
ABHD14A	0.738205247969155	1.35463680697348	0.451313211441036	1.20746961160121	0.225108512436439
ABHD14A-ACY1	1.34597821159624	0.742954077105057	0.819990524778572	2.20936375646661	0.236952008048271
ABHD14B	1.43747846734473	0.695662594408926	0.900480692744019	2.29471254712082	0.128387284699595
ABHD15	0.961285241696881	1.04027395472626	0.589444817362466	1.56769436032889	0.874290203676257
ABHD16A	1.15569614386024	0.865279342942011	0.691017425870938	1.93285078918238	0.580334094868205
ABHD16B	NA	NA	NA	NA	NA
ABHD17A	0.774105805449154	1.29181307382106	0.479852905849527	1.24879893551795	0.293488348153165
ABHD17B	0.834972439846049	1.19764432007406	0.504938356786222	1.38072096510908	0.482238467688461
ABHD17C	0.659814932462917	1.51557649092187	0.399301958623125	1.09029203513612	0.103566372425093
ABHD18	0.889663752183091	1.1240201677838	0.553572321386322	1.4298070213596	0.629295053153873
ABHD2	1.05434203884752	0.948458814269684	0.648925923518188	1.71304165019998	0.830758322688699
ABHD3	0.517606597800052	1.93196919098449	0.313809617443185	0.853755191663784	0.00950168741754234
ABHD4	0.566658696965259	1.76473070184134	0.344023547232937	0.933372385201727	0.0251235330301185
ABHD5	0.901724332624225	1.10898637623515	0.554403305317539	1.46663406268996	0.676836223130023
ABHD6	1.25502249515881	0.796798466846174	0.752812985920482	2.09226128243359	0.382474302980791
ABHD8	0.578878713449728	1.72747758168662	0.354325775681451	0.945741427477964	0.027882330264825
ABI1	0.53726462742341	1.86128017546168	0.326696335385502	0.883552242910237	0.0136911710036834
ABI2	0.48136931745293	2.07740702147636	0.287241369436856	0.80669584690877	0.00499817963825821
ABI3	0.981638290491286	1.01870516837676	0.59525347061765	1.61882925665059	0.942115350438249
ABI3BP	1.12974186926516	0.885157952630764	0.67699677196749	1.885262595066	0.640547021706593
ABITRAM	0.562012376657158	1.77932024548638	0.346737798882448	0.910941675623054	0.0191002231082156
ABL1	0.64736366860088	1.54472678728057	0.394935352324318	1.06113498565772	0.0836724878923619
ABL2	0.772320287138212	1.29479960147809	0.458129376087219	1.30198729236628	0.332487773636546
ABLIM1	0.709189753563773	1.41005985348049	0.423079936000681	1.18878269509579	0.191826268724321
ABLIM2	0.814901182368935	1.22714265439274	0.51033541437117	1.30123036404311	0.39056397047974
ABLIM3	0.591098221575489	1.69176621329471	0.354560991528299	0.985435837269251	0.0416693826149011
ABO	1.52412306507893	0.656114996821605	0.918652367603371	2.52865087972923	0.100296822605508
ABR	0.722457653741715	1.38416417186648	0.439577902836304	1.18737784152074	0.198741791963512
ABRA	0.928237718251521	1.07731024104866	0.610099068299135	1.41227106605305	0.729497270847811
ABRACL	0.710238411635058	1.40797791786264	0.441837515479817	1.14168350058299	0.156971267790906
ABRAXAS1	0.708364333973834	1.41170292184267	0.438430657796872	1.1444911999714	0.158427672047194
ABRAXAS2	0.688052064719366	1.45337838700894	0.417822596555751	1.13305419014458	0.140138670188028
ABT1	0.718863518960877	1.39108464071943	0.426394313095777	1.21194102036895	0.215341982725793
ABTB1	0.534689827653411	1.87024317329674	0.32509360599103	0.879418132277639	0.0124888807752764
ABTB2	1.03283663423147	0.968207330043147	0.621751330525748	1.71572051499842	0.900689160138089
AC000093.1	0.864843652110084	1.15627836032577	0.532029694154223	1.40585112224637	0.559081952945416
AC000120.2	0.354907547995718	2.81763520006079	0.163960537956645	0.768229777689798	0.0221960262262471
AC000120.3	NA	NA	NA	NA	NA
AC001226.2	1.10377924189893	0.905978262718194	0.678773904911736	1.79489607074009	0.689860589779816
AC002094.3	NA	NA	NA	NA	NA
AC002310.4	NA	NA	NA	NA	NA
AC002456.2	0.591312864938146	1.69115211133552	0.187722085942528	1.86259865207552	0.407349617096964
AC002985.1	NA	NA	NA	NA	NA
AC002996.1	NA	NA	NA	NA	NA
AC003002.1	NA	NA	NA	NA	NA
AC003002.2	0.596951624581175	1.67517761711697	0.375786979576137	0.948279907121969	0.031035486487176
AC003002.3	1.00122474525196	0.998776752914098	0.64800762335247	1.54697407002509	0.9956002164326
AC003005.1	NA	NA	NA	NA	NA
AC003006.1	NA	NA	NA	NA	NA
AC003688.1	NA	NA	NA	NA	NA
AC004076.1	0.811874833357201	1.231716957976	0.53587381859274	1.23002976105411	0.331081378290123
AC004080.3	NA	NA	NA	NA	NA
AC004223.3	0.478401092052994	2.09029623178458	0.0666274148886477	3.43503654254028	0.512838197953612
AC004233.4	0.958852172874409	1.04291362974361	0.603021491318957	1.52465128135819	0.85925476926396
AC004593.2	0.435061181290751	2.29852729455929	0.281012703953357	0.673557560933333	0.000581888704254375
AC004687.2	0.721326285093571	1.38633517267471	0.453293469843739	1.14784713255688	0.168571196676319
AC004691.2	NA	NA	NA	NA	NA
AC004706.3	0.712768702797072	1.40297967079049	0.428975103157659	1.18430934557128	0.190017960684118
AC004805.1	0.521501276407331	1.91754084839272	0.254140976178089	1.07012881348145	0.104986371665426
AC004832.3	NA	NA	NA	NA	NA
AC004922.1	0.664172080044265	1.50563390128256	0.424491219354552	1.0391841616443	0.0749367291175835
AC004997.1	0.760952675002252	1.31414217053254	0.43558600575273	1.32935623721987	0.353938657282772
AC005020.2	NA	NA	NA	NA	NA
AC005041.1	0.799349906855718	1.25101659664107	0.526428239655639	1.21376519239967	0.298447885094447
AC005154.5	NA	NA	NA	NA	NA
AC005192.1	NA	NA	NA	NA	NA
AC005258.1	NA	NA	NA	NA	NA
AC005324.2	0.717083022895848	1.39453866298721	0.461269851575162	1.11476624793385	0.14337006099141
AC005324.3	NA	NA	NA	NA	NA
AC005520.1	1.34208625973851	0.74510858951409	0.781755928938776	2.30403820668683	0.26827260854331
AC005551.1	1.50676378631193	0.663674033769869	0.830291138597288	2.73438677374857	0.154310075341624
AC005670.2	NA	NA	NA	NA	NA
AC005697.1	2.24239929534638	0.4459509071713	0.711379662213662	7.06845425426242	0.115231919589818
AC005702.1	NA	NA	NA	NA	NA
AC005726.1	0.905251765686905	1.104665064355	0.596664028861089	1.37343751196713	0.64194023657817
AC005832.4	0.982718221482547	1.0175856905262	0.136197368131077	7.09070311773124	0.986244374971372
AC005833.1	1.01439374796127	0.985810492237167	0.672558297724344	1.52997097706562	0.945610170268689
AC005837.2	NA	NA	NA	NA	NA
AC005943.1	NA	NA	NA	NA	NA
AC006030.1	0.857397639726531	1.16631998231177	0.555326776191415	1.32378041925217	0.493931136546118
AC006059.2	0.470800488632809	2.1240419756232	0.0655613345890827	3.38085094646321	0.504730613198382
AC006064.6	NA	NA	NA	NA	NA
AC006254.1	1.6109467579717	0.620752979607517	0.992409419168281	2.61499881691415	0.0515107341904469
AC006486.1	NA	NA	NA	NA	NA
AC006486.3	NA	NA	NA	NA	NA
AC006538.2	NA	NA	NA	NA	NA
AC006978.2	0.874689032608266	1.14326344874597	0.571394433915642	1.33897157261797	0.540763692459012
AC007040.2	1.02483545758338	0.975766395083609	0.631984315618282	1.66188889370241	0.920728604685981
AC007192.1	0.824910656685842	1.21225249291553	0.470134850802196	1.4474093770176	0.512448227215294
AC007326.4	3298290.47859624	3.03187365239463e-07	0	Inf	0.317943008498425
AC007375.2	NA	NA	NA	NA	NA
AC007731.4	NA	NA	NA	NA	NA
AC007846.2	0.948577162742602	1.05421049470422	0.233938941238256	3.84629693933854	0.941572788454979
AC007906.2	0.847819392232499	1.17949649319388	0.519736042990647	1.38300533807392	0.507810944406272
AC007998.2	NA	NA	NA	NA	NA
AC008012.1	0.310847187685718	3.21701478930879	0.0978649360801713	0.987340082794961	0.0933456093713044
AC008073.3	1.26021612042962	0.793514686718251	0.659157731263471	2.40935453665473	0.47009325979129
AC008162.2	NA	NA	NA	NA	NA
AC008397.1	1.03680459792975	0.964501895532446	0.423082414004983	2.54079049070475	0.936659012024304
AC008397.2	0.715250424933925	1.39811171743432	0.442727476883067	1.15552613533241	0.171524696777958
AC008403.1	NA	NA	NA	NA	NA
AC008481.3	NA	NA	NA	NA	NA
AC008537.1	NA	NA	NA	NA	NA
AC008575.1	3.08432159549535	0.324220406023969	0.760438861514006	12.5099336526527	0.0556847283338503
AC008581.2	1.24857215341627	0.800914866845187	0.8137387706187	1.91576520447865	0.300817743004311
AC008676.3	0.598094070704919	1.6719777857376	0.376571888628347	0.949928893299374	0.0308928252807565
AC008687.1	NA	NA	NA	NA	NA
AC008687.4	0.661541859374356	1.51162014289729	0.412641681527327	1.06057543698599	0.0884575083371654
AC008687.8	0.581901409587757	1.71850417188101	0.0810859700511051	4.17592895869417	0.620767948049692
AC008695.1	NA	NA	NA	NA	NA
AC008750.7	1.04880786693519	0.953463481278207	0.690226626063029	1.59367648277988	0.822643700376589
AC008758.1	NA	NA	NA	NA	NA
AC008758.5	0.911095465142959	1.09757982369399	0.600474397084194	1.38239856792375	0.664215531487172
AC008758.6	0.874060527488139	1.14408552789105	0.579900388038618	1.31743627262751	0.523551886499962
AC008763.2	1.09245886346616	0.915366274595637	0.587115652998927	2.03276196481845	0.777573510669272
AC008763.3	NA	NA	NA	NA	NA
AC008763.4	1.67095971449828	0.598458473488848	0.957203413199893	2.91694150791028	0.0538585968183144
AC008764.1	0.709157939116817	1.41012311199025	0.175073213603104	2.87254099163627	0.648177569186588
AC008764.4	0.729708422412373	1.3704103848686	0.381698897028449	1.39501158081645	0.361371211518236
AC008770.1	NA	NA	NA	NA	NA
AC008770.2	1.3439625988823	0.74406832513914	0.863088134864686	2.09275900598222	0.182659250566367
AC008770.4	NA	NA	NA	NA	NA
AC008878.1	1.25553655353254	0.796472231084336	0.584447881792126	2.69719864912958	0.546371890944589
AC008878.2	NA	NA	NA	NA	NA
AC008878.3	NA	NA	NA	NA	NA
AC008982.1	NA	NA	NA	NA	NA
AC009070.1	NA	NA	NA	NA	NA
AC009133.6	NA	NA	NA	NA	NA
AC009163.3	NA	NA	NA	NA	NA
AC009163.5	NA	NA	NA	NA	NA
AC009412.1	NA	NA	NA	NA	NA
AC009690.1	1.18151485417145	0.846371077324512	0.734602099072891	1.90031767182475	0.490541189223722
AC009690.3	NA	NA	NA	NA	NA
AC009779.3	0.949975905402456	1.05265827723952	0.581224145917516	1.55267847556576	0.837794621571594
AC009879.2	NA	NA	NA	NA	NA
AC009879.3	1.00999217691185	0.990106678902796	0.622381372633223	1.63900181187507	0.967893514189649
AC010132.3	1.05905910727268	0.944234361550629	0.642230500760828	1.74642311657338	0.82091748759638
AC010197.2	1.29767756796516	0.770607448788736	0.761896447685089	2.21023089885305	0.336164507386238
AC010255.2	1.34470647736125	0.743656713814845	0.805682728912173	2.2443518340014	0.254903881830697
AC010319.2	NA	NA	NA	NA	NA
AC010323.1	0.987103681500387	1.01306480640414	0.649686908693518	1.499758829974	0.951555341832681
AC010325.1	0.518842891168465	1.92736571517428	0.323583529403493	0.831927218954258	0.00690009489404074
AC010326.2	NA	NA	NA	NA	NA
AC010327.2	NA	NA	NA	NA	NA
AC010422.3	0.756060889805706	1.32264479420035	0.506954851951665	1.12757194628507	0.179950075781775
AC010422.5	NA	NA	NA	NA	NA
AC010422.6	NA	NA	NA	NA	NA
AC010422.8	0.952640399860934	1.0497140370553	0.590176763671232	1.53771511741989	0.842651985908631
AC010463.1	NA	NA	NA	NA	NA
AC010522.1	NA	NA	NA	NA	NA
AC010531.1	NA	NA	NA	NA	NA
AC010542.3	1.34254304338754	0.744855075541395	0.857567975983447	2.10178303507811	0.189190759386622
AC010547.4	1.28159236730641	0.780279303708519	0.767654880070707	2.13960601121531	0.328422747077951
AC010615.4	NA	NA	NA	NA	NA
AC010616.1	NA	NA	NA	NA	NA
AC010619.1	NA	NA	NA	NA	NA
AC010646.1	NA	NA	NA	NA	NA
AC010973.3	NA	NA	NA	NA	NA
AC010980.1	0.489183832100268	2.0442212812034	0.311660849472244	0.767824454029202	0.00212828912799895
AC011005.1	0.57905083805533	1.72696408377264	0.349710355278085	0.958793092603601	0.0329195266024081
AC011330.3	0.12316785053076	8.11900179868982	0.0167361616358682	0.906439584800332	0.120819304614766
AC011448.1	0.549918963011411	1.81844974853004	0.342093031899071	0.884001828978403	0.0131696902741823
AC011452.1	NA	NA	NA	NA	NA
AC011455.2	1.1073177067287	0.903083183736178	0.70774163707184	1.73248603644108	0.65207325390805
AC011462.1	3308248.42763122	3.02274760156396e-07	0	Inf	0.23710624983631
AC011473.4	NA	NA	NA	NA	NA
AC011479.1	NA	NA	NA	NA	NA
AC011498.4	1.50321416537727	0.665241203171487	0.91149085479494	2.47907350370427	0.107038797046496
AC011499.1	NA	NA	NA	NA	NA
AC011511.1	1.26604078669827	0.789863968449165	0.824121026703262	1.94493189913563	0.272585555781648
AC011511.4	0.564072848943627	1.7728206593754	0.207053737722126	1.53669372219876	0.303360908267444
AC011530.1	NA	NA	NA	NA	NA
AC012184.2	NA	NA	NA	NA	NA
AC012213.5	0.394549595812877	2.53453560873566	0.125121336190306	1.2441473876153	0.166422665364055
AC012254.2	NA	NA	NA	NA	NA
AC012309.1	1.29920399825701	0.769702064757793	0.657685797913368	2.56647024223768	0.434242372592538
AC012488.2	NA	NA	NA	NA	NA
AC012531.3	NA	NA	NA	NA	NA
AC012651.1	1.29328195761626	0.773226591549433	0.784302362981559	2.13256812785489	0.311240396769954
AC013271.1	NA	NA	NA	NA	NA
AC013394.1	1.09222784145523	0.915559887823081	0.670123347274712	1.78021204976897	0.723125907474874
AC013470.2	0.694652408677703	1.43956889446844	0.450092392558149	1.07209536721817	0.105694527466858
AC013477.1	0.879369344402723	1.13717860005594	0.589666733463006	1.31140252619286	0.532174375997169
AC013489.1	0.566241052663275	1.76603232015158	0.262751600083369	1.22027393789222	0.180112359682364
AC013717.1	NA	NA	NA	NA	NA
AC015688.4	NA	NA	NA	NA	NA
AC015802.6	0.72246763191563	1.38414505484279	0.439118921295485	1.188651761181	0.19894445216462
AC015813.2	NA	NA	NA	NA	NA
AC017083.3	1.19180138805247	0.839065980309106	0.377437892628608	3.76324310914229	0.758458584149952
AC018362.3	NA	NA	NA	NA	NA
AC018512.1	NA	NA	NA	NA	NA
AC018523.2	NA	NA	NA	NA	NA
AC018630.4	NA	NA	NA	NA	NA
AC018709.1	NA	NA	NA	NA	NA
AC018755.2	NA	NA	NA	NA	NA
AC018809.3	NA	NA	NA	NA	NA
AC019117.3	NA	NA	NA	NA	NA
AC019257.8	NA	NA	NA	NA	NA
AC020636.2	0.79593852556406	1.25637843612524	0.252237597075621	2.51159281495676	0.707065863358837
AC020765.6	0.830723335050779	1.20377020580368	0.534520951611554	1.2910649382728	0.418309436700489
AC020907.6	NA	NA	NA	NA	NA
AC020909.1	NA	NA	NA	NA	NA
AC020915.4	0.613568467263989	1.62980996148511	0.356731092689905	1.05532226300198	0.096604055954905
AC020922.1	9127620.21149998	1.09557582023416e-07	0	Inf	0.0539553524419435
AC021072.1	0.795865077923883	1.25649438295324	0.426669626363823	1.48452381683875	0.486159037257378
AC021087.5	0.973513167410929	1.0272074723545	0.602477760390756	1.57305040854584	0.912688680610067
AC021660.3	3325726.63181538	3.00686168981406e-07	0	Inf	0.131130101151465
AC022335.1	1.15580688281625	0.865196439705731	0.721845440743513	1.8506587074782	0.540295073909839
AC022384.1	NA	NA	NA	NA	NA
AC022400.5	0.417498226465706	2.39521975569911	0.102614413687277	1.69863825985707	0.284180688030505
AC022414.1	NA	NA	NA	NA	NA
AC022415.2	0.817620673565903	1.22306105059536	0.504017770449652	1.32634919845379	0.414562843652296
AC022506.1	NA	NA	NA	NA	NA
AC022826.2	NA	NA	NA	NA	NA
AC023055.1	0.700156641514009	1.4282518235314	0.459464865723038	1.06693538337201	0.104324136777328
AC024592.3	0.706721514577675	1.41498451564416	0.422946026222224	1.18089606758603	0.203666583286073
AC024598.1	0.483003058597079	2.07038026405999	0.177887779756185	1.31145576685417	0.199603576880245
AC025165.3	NA	NA	NA	NA	NA
AC025165.6	1.13709523454787	0.879433814879737	0.650759388618144	1.98688731203258	0.646512261900824
AC025263.2	NA	NA	NA	NA	NA
AC025283.2	0.954785328067632	1.04735585120885	0.620437312007717	1.46931044450447	0.833752758000828
AC025287.4	0.906249726961901	1.10344860831284	0.593626675209776	1.38351021258991	0.650246534415506
AC026316.4	1.09210524299169	0.915662667510528	0.445536769680678	2.67698188552372	0.845225378486792
AC026464.1	NA	NA	NA	NA	NA
AC026464.3	NA	NA	NA	NA	NA
AC026464.4	NA	NA	NA	NA	NA
AC026464.6	NA	NA	NA	NA	NA
AC026786.1	NA	NA	NA	NA	NA
AC026954.2	0.494453795385721	2.02243366181446	0.068877602340816	3.54955090570083	0.529884313959335
AC027644.4	1.24884141307874	0.800742183536915	0.609476366192763	2.55892592646857	0.530612136694048
AC027796.3	1.02122539688935	0.979215756919084	0.666262557384287	1.56530079574965	0.923102629955925
AC034102.2	NA	NA	NA	NA	NA
AC034228.3	0.963316562053566	1.03808035633503	0.134269518489616	6.91131396884	0.970527076151905
AC036214.3	NA	NA	NA	NA	NA
AC037459.1	9066430.04141063	1.10296996219298e-07	0	Inf	0.100013943141434
AC040162.1	0.963153133802466	1.03825649827049	0.580612658158264	1.59773292248935	0.884402017236661
AC046185.1	NA	NA	NA	NA	NA
AC048338.1	NA	NA	NA	NA	NA
AC048338.2	1.39900529231973	0.714793579044918	0.876433014413777	2.2331607501661	0.145440073401103
AC053503.6	NA	NA	NA	NA	NA
AC055811.2	1.23810598188925	0.80768529885792	0.753692103558463	2.03386291982167	0.39521483984
AC055839.2	0.806981771311783	1.23918536396982	0.499192775379957	1.30454528059592	0.381213510747875
AC058822.1	NA	NA	NA	NA	NA
AC063943.2	NA	NA	NA	NA	NA
AC067968.1	NA	NA	NA	NA	NA
AC068234.1	NA	NA	NA	NA	NA
AC068533.4	NA	NA	NA	NA	NA
AC068547.1	NA	NA	NA	NA	NA
AC068580.4	0.825823146296713	1.21091301991759	0.497406666024292	1.37107906978894	0.45863494986507
AC068631.2	NA	NA	NA	NA	NA
AC068775.1	3326543.42551783	3.00612339021046e-07	0	Inf	0.138680958451555
AC068831.6	0.675602125332689	1.48016112221016	0.416496274965245	1.09589991361179	0.11273641252572
AC068870.4	NA	NA	NA	NA	NA
AC068896.1	1.24866660465139	0.800854284302079	0.764461197042206	2.03956498459864	0.373592293195361
AC068946.1	0.910298131528256	1.09854119805909	0.569063184805652	1.45615234017789	0.695454928266598
AC068946.2	0.555482110693245	1.80023799281672	0.361395516215837	0.853802444842565	0.00876602063677324
AC069257.3	NA	NA	NA	NA	NA
AC069288.1	1.37137760122748	0.729193767715709	0.191210211185978	9.83564901415873	0.740487616779802
AC069368.1	1.52653777315794	0.655077140954924	0.484861318541051	4.80615277764359	0.438818076613636
AC069444.2	0.901116186693435	1.1097348097468	0.587197687247849	1.38285691438389	0.635616366602308
AC069503.2	0.775995830593515	1.28866671775177	0.497594049795393	1.21016223836705	0.266917344643909
AC069544.2	0.412178517622626	2.42613323413318	0.249829803096053	0.680027475842291	0.000423623732935855
AC072022.2	1.44581658790573	0.691650661892392	0.892940222318655	2.34101404955795	0.132265148154104
AC073082.1	0.829852144310764	1.20503394111315	0.495496773175503	1.38982657143007	0.488089286481089
AC073111.3	1.26374701443229	0.79129761619989	0.745589382959135	2.1420054429263	0.383137158373126
AC073283.3	0.150270254621188	6.65467695200806	0.0205479473455784	1.09894915750675	0.150279698767811
AC073508.2	NA	NA	NA	NA	NA
AC073585.1	NA	NA	NA	NA	NA
AC073610.2	0.690976020238753	1.44722822603087	0.434903292564323	1.09782535268889	0.132593742184949
AC073612.1	NA	NA	NA	NA	NA
AC073896.1	NA	NA	NA	NA	NA
AC074143.1	0.463257592689091	2.15862624980469	0.0645033666947377	3.32707590597127	0.49666092395875
AC078815.1	NA	NA	NA	NA	NA
AC078927.1	NA	NA	NA	NA	NA
AC079447.1	0.91033117221819	1.09850132624077	0.554132985430855	1.49549452008854	0.710692063882596
AC079594.1	NA	NA	NA	NA	NA
AC079741.2	NA	NA	NA	NA	NA
AC083800.1	NA	NA	NA	NA	NA
AC083977.1	NA	NA	NA	NA	NA
AC084337.2	NA	NA	NA	NA	NA
AC084756.2	NA	NA	NA	NA	NA
AC087289.3	1.36258853570823	0.733897265237325	0.862021080539669	2.15383075838602	0.174039196275598
