exp(coef)	exp(-coef)	lower95%	upper95%	p-value
C11orf1	1.24188786407038	0.805225680137032	0.833523696793236	1.85031988035713	0.286635151022404
C11orf16	0.986205342382204	1.01398761193533	0.666217637685215	1.45988476186629	0.94466548026229
C11orf21	0.771351497789216	1.29642582255446	0.518282705845251	1.14798955556761	0.200599149031757
C11orf24	0.759870947266308	1.31601294087841	0.510078338609632	1.1319905449686	0.176358624746119
C11orf42	0.74047946229698	1.35047634798403	0.495857575262285	1.10578089644712	0.141884284259811
C11orf45	0.681061216357847	1.46829679327177	0.454088644106439	1.02148421117112	0.0623112172926303
C11orf49	1.0158476022593	0.98439962625885	0.681247395691128	1.5147894253145	0.938519348726153
C11orf52	0.83612611972173	1.19599182038806	0.584810265920149	1.19544222942279	0.329484461140152
C11orf53	1.01121827097422	0.988906182476889	0.683013812018606	1.49713281570394	0.955563608436723
C11orf54	0.892916480156237	1.11992557223832	0.596663732368817	1.33626328747893	0.581746883612073
C11orf58	0.923050751630707	1.08336404930428	0.610747082208968	1.39504995587436	0.703794904206579
C11orf65	0.866284183598502	1.1543556016988	0.580643868907612	1.29244159275249	0.481543370946918
C11orf68	0.797478034136452	1.25395303343101	0.541715881452705	1.17399403765803	0.251187027396664
C11orf71	1.60505439274173	0.623031845227261	1.08974435415733	2.364040330956	0.0164647361065284
C11orf80	1.06576686074661	0.938291512741784	0.722496495327369	1.57213081144569	0.74802389854386
C11orf86	0.804460253571119	1.24306949356522	0.580961011843108	1.11394101563304	0.196047774531319
C11orf87	1.10627204996548	0.903936784836251	0.747123537856654	1.63806624543748	0.614124652649691
C11orf91	0.567679424575443	1.76155759167752	0.381974308102481	0.843669121850588	0.00485361237633386
C11orf94	0.79103845449625	1.26416104592137	0.535651534931062	1.16818826361125	0.238210034760337
C11orf95	0.909340773937673	1.09969774661016	0.607895245745345	1.36026831749884	0.643646677352568
C11orf96	0.593486770672557	1.68495752460795	0.400407274987248	0.879670697727851	0.00892476649215632
C11orf97	0.882416588458289	1.13325158783239	0.625198845023736	1.24545821186986	0.479396969337621
C11orf98	0.803254831037366	1.24493493392196	0.564621465861625	1.14274494080782	0.226859563449593
C12orf29	1.62097385391546	0.616913096768652	1.06303327183917	2.47175352332252	0.0241384102944612
C12orf4	1.06680676178641	0.937376885693392	0.726597243820035	1.56631018996143	0.7414763592481
C12orf40	0.999759829124756	1.00024022857115	0.717470940402413	1.39311526034902	0.998867864320094
C12orf42	1.11228888470981	0.899047013547108	0.756642518447855	1.6351005037186	0.588466300489475
C12orf43	0.883526647742635	1.13182777514968	0.606995003836301	1.28603914750155	0.517748415507777
C12orf45	1.3618048917542	0.734319582823541	0.914370200459578	2.02818569795205	0.127899833415202
C12orf50	0.962911347721096	1.0385172034442	0.636432720301439	1.45686768450701	0.858068311288174
C12orf54	1.37867326380583	0.725335020452561	0.926011491017938	2.05260948354279	0.112772736632284
C12orf56	1.49436267732259	0.66918159505407	0.999155077696097	2.23500821966894	0.049201819056405
C12orf57	1.01814940666865	0.982174122432549	0.677946404973775	1.52907103967875	0.930933816559133
C12orf60	1.47598345910714	0.677514367677889	1.00367736856937	2.1705452765794	0.0470490747686806
C12orf65	1.17876016525909	0.848348993690506	0.802306272373018	1.7318517566763	0.402045371622926
C12orf66	1.22705130268492	0.814961850259966	0.817903275703602	1.84087158487721	0.322536332526542
C12orf71	0.794532431866782	1.25860186430712	0.535199100679406	1.17952699189286	0.253500659394404
C12orf73	1.11068780332492	0.900343009985733	0.75410399298303	1.63588498129395	0.595178333908519
C12orf75	1.44310017209914	0.692952588693405	0.968934800627706	2.14930674939474	0.0708435591485009
C12orf76	1.09667108193966	0.911850432156302	0.746032994402923	1.61211028330625	0.638708770574685
C13orf42	0.997302351690508	1.00270494530061	0.710590531628276	1.39969776744467	0.98753996225904
C13orf46	0.578157287592751	1.72963313177917	0.387737528271048	0.86209310377338	0.00695764860922094
C14orf119	1.12454467076829	0.889248800865154	0.748099578096697	1.69041763099337	0.572369597633494
C14orf132	0.793730248859868	1.25987386953744	0.535479586526355	1.1765298319624	0.249755199909084
C14orf180	0.888758620043158	1.12516489567374	0.642002095474039	1.23035717526402	0.481039750084975
C14orf28	1.02432544042525	0.976252234431325	0.688462068322238	1.52403836925882	0.905627997787839
C14orf39	1.17500972660367	0.851056784772725	0.791204227922957	1.74499555094349	0.423767617100593
C14orf93	1.35737279870894	0.736717282791541	0.910419574727994	2.02374923147431	0.133094507798726
C15orf39	0.768326148973778	1.3015306082393	0.518575624960883	1.13835869405047	0.188656380386361
C15orf40	1.55335016011714	0.643769850272904	1.0478672153993	2.30267412175547	0.0277117541345641
C15orf48	1.02366235013442	0.976884614217462	0.69485661793221	1.50805875635331	0.905819643964002
C15orf61	1.45780820118523	0.685961293939062	0.979957906318972	2.16866942726741	0.0609227702504451
C15orf62	0.95721036216274	1.04470243901307	0.639842489756206	1.43199567409291	0.831507142441401
C15orf65	0.673005779137839	1.48587134167118	0.450988244932913	1.00432058671575	0.0510673151705394
C16orf46	1.17494881980239	0.851100901712625	0.828399629887549	1.6664719289438	0.361358361345302
C16orf54	0.727114034921508	1.37530009320746	0.486600422536055	1.08650711198399	0.118837872229361
C16orf70	0.818677545622572	1.22148213951506	0.560338860677242	1.19612072397858	0.300242334207223
C16orf71	1.09248957429229	0.915340542858539	0.743016422078911	1.60633524976194	0.65286123140977
C16orf72	0.88661797135019	1.12788149159344	0.603492984587133	1.30256928779199	0.539213829095949
C16orf74	0.801948040268079	1.24696358091444	0.544203724634878	1.18176453077623	0.264175141176842
C16orf78	0.740200188782955	1.35098587538083	0.524351261883879	1.04490321527186	0.0968740021104329
C16orf82	1.09515022553704	0.913116736573396	0.64605916804165	1.856415133198	0.73244174918303
C16orf86	0.666593903823954	1.50016373426676	0.439335536286434	1.0114079010571	0.0563280504475934
C16orf87	1.20514586237437	0.829775076379392	0.815241329574524	1.78152958751007	0.349628165435793
C16orf89	0.734983568592984	1.36057463422529	0.489528232284136	1.10351315915142	0.135576283307404
C16orf90	0.899892165795172	1.11124425571187	0.616470870720413	1.31361585521986	0.585432036743715
C16orf91	1.06991494259418	0.934653737590895	0.718632302491909	1.5929119529096	0.739293261378241
C16orf92	1.07502898749695	0.93020747498945	0.775675399007631	1.48991101875508	0.662043795936222
C16orf95	1.11099520803468	0.900093891285968	0.753948079638612	1.63712911486911	0.594549384657097
C16orf96	0.557356552388078	1.7941836257515	0.368575128080405	0.842830410472398	0.00515120147419965
C17orf100	0.907041168487292	1.10248579087952	0.611277889264778	1.34590780360195	0.628027136194048
C17orf107	0.879210368093872	1.13738422144407	0.590807786495651	1.3083965530462	0.525813007516249
C17orf113	0.797556638839084	1.25382944771871	0.538103581643204	1.18210808077852	0.258752877876075
C17orf49	0.874777974945323	1.14314720836736	0.584259344567099	1.30975484186125	0.516063434909931
C17orf50	0.592446743496677	1.6879154303354	0.398321563778701	0.881180372335607	0.00910922507567326
C17orf58	1.43200057191661	0.69832374344766	0.961193493966554	2.13341606122114	0.0764868749224402
C17orf64	0.693496054614579	1.44196927054728	0.461986156124404	1.04101989072694	0.0762875166898013
C17orf67	1.03533953377699	0.965866720410003	0.688353407210798	1.55723490139315	0.867533028963011
C17orf75	1.0404226002658	0.96114790253934	0.695140851689073	1.5572084197233	0.847311472991426
C17orf78	0.90151131993872	1.10924841195336	0.607229832261615	1.33841029672519	0.606962597963606
C17orf80	1.05585715280199	0.947097812754541	0.705854847292223	1.57941017391863	0.791395296007973
C17orf97	1.13575658536927	0.880470351554127	0.763394507326572	1.68974626989011	0.529930844357065
C17orf98	1.00231651126736	0.997688842554897	0.722280147722012	1.39092621045684	0.988955232261463
C17orf99	1.22616716972741	0.815549481904911	0.816962105637005	1.84033741313499	0.323422111565392
C18orf21	1.56702858416304	0.638150452459109	1.05565921369834	2.32610917587816	0.0248174315569359
C18orf25	0.816594848406086	1.22459748791203	0.554497031897058	1.2025801908479	0.304042693900873
C18orf32	0.77766822515859	1.28589540841285	0.517363693560162	1.16894145443351	0.225873539249735
C18orf54	1.25315434559939	0.797986300340121	0.852119496349734	1.84292909694217	0.250949439116282
C18orf63	0.999611172568752	1.00038897867683	0.710125852659466	1.40710620882499	0.998221356562361
C19orf12	0.881916199143752	1.13389458201459	0.591542195791113	1.31482789874691	0.53713313364103
C19orf18	1.08502129595358	0.921640896569818	0.729146977948193	1.61458697392616	0.687441702976298
C19orf25	1.28343896793548	0.779156644751547	0.870435872911852	1.89240314614436	0.206759843772155
C19orf33	NA	NA	NA	NA	NA
C19orf38	0.817296130829399	1.22354671982258	0.553593867918558	1.2066119301144	0.309533284317496
C19orf44	0.913983060941768	1.09411218077674	0.610416738338295	1.3685159387381	0.662442323662928
C19orf47	0.905650684194084	1.10417848454438	0.623186775160061	1.31614340110242	0.603129796257178
C19orf53	1.45035013368206	0.689488680544513	0.977685390659147	2.15152597181941	0.0632681411336624
C19orf54	0.882335337964152	1.13335594413269	0.58797603518373	1.32406016918197	0.545337876712483
C19orf57	0.909266942740802	1.09978704052047	0.610666074524258	1.35387637802755	0.639792905595689
C19orf67	0.861356212608521	1.16095987393138	0.58144039327872	1.27602852085242	0.456489822616898
C19orf71	0.778284823613113	1.28487665397045	0.525998730363945	1.15157552993975	0.209650125024488
C19orf73	1.16201064699714	0.860577312767479	0.784899823192544	1.72030710650763	0.453131221803362
C19orf81	0.65112590853417	1.53580127421319	0.436742194677848	0.97074419172431	0.0344679362545397
C19orf84	0.907443147761848	1.1019974115915	0.608887614430988	1.35238925362188	0.633190794776427
C19orf85	1.07430759888568	0.930832101566853	0.76397803312134	1.51069372022142	0.67819929760622
C1D	1.57820724139348	0.633630345731434	1.05176810963131	2.36814377045517	0.0267110296402449
C1GALT1	0.867900255764752	1.15220613585238	0.577434509272012	1.30447841592663	0.49542976259565
C1GALT1C1	0.881144911282371	1.13488710789313	0.589874091965607	1.3162408135126	0.536193008347914
C1GALT1C1L	1.16697459051623	0.856916687069966	0.796324935831614	1.71014322625518	0.428643322503671
C1orf100	1.20710343301128	0.828429422576795	0.801375251994954	1.81824768653673	0.366272940378237
C1orf105	0.883305749950424	1.13211082352416	0.623476251669233	1.25141742898238	0.487658424745589
C1orf109	1.01971893661201	0.980662380677634	0.692502813623741	1.50154871464551	0.921218711140985
C1orf112	1.32911900172155	0.752378078038719	0.900311845231377	1.96216158889178	0.152169749453428
C1orf115	1.39560427733923	0.71653549379093	0.955744401061277	2.03789977400316	0.0841780549015391
C1orf116	0.779103078510242	1.28352720914946	0.51821075700138	1.17134119418235	0.228785502936472
C1orf122	0.882101268148356	1.13365668558569	0.590456733233724	1.31779790706686	0.540139327058759
C1orf127	0.776874527171882	1.28720915028631	0.519052573914401	1.16276088646863	0.21954491222442
C1orf131	1.38462773591002	0.722215779783415	0.93044357981053	2.0605160900156	0.108205799953962
C1orf141	0.83842921461974	1.19270653093063	0.58926435731761	1.19295107399306	0.328907267189601
C1orf146	0.838373164241337	1.19278627066376	0.583138344241359	1.20532214947113	0.343007033163224
C1orf158	0.903988474086509	1.10620879432176	0.627425118634217	1.302458471953	0.588539387861406
C1orf159	0.736282683194561	1.35817400412194	0.496227016880211	1.09246810659454	0.128392077260867
C1orf162	0.775893290561866	1.28883702458085	0.517005297792095	1.16441823886495	0.219925806662255
C1orf167	0.846465433528734	1.1813831497303	0.580966881265256	1.23329531039455	0.386257888942026
C1orf174	0.916353027521702	1.09128247516628	0.616014467594433	1.36312199667529	0.666247453144157
C1orf185	1.11030059124571	0.900657000351624	0.683618313347818	1.80329780354109	0.667992776821805
C1orf189	1.0629385144879	0.94078818894033	0.718069146794281	1.57343939734182	0.760491587303118
C1orf194	1.14513200823846	0.873261766159421	0.776616402324283	1.68851354718708	0.493694389192318
C1orf198	0.8561318846513	1.16804433747646	0.583957889961252	1.25516208705601	0.425728524517672
C1orf21	1.11981079817672	0.893007998876424	0.761616676201268	1.64646634310538	0.56501154587393
C1orf210	0.885954917734895	1.12872560440963	0.597760200892217	1.31309530993712	0.546351610651779
C1orf216	0.851031427109504	1.17504473765024	0.580343489794228	1.24797555700131	0.408426073145399
C1orf226	1.36344265708554	0.733437519211531	0.918712239431471	2.02345827057979	0.123395859968212
C1orf232	1.16099463352836	0.861330424035568	0.831312159613292	1.62142285962552	0.374894725858728
C1orf35	0.985346446204823	1.01487147373558	0.662099621963337	1.46640714907739	0.941988274390383
C1orf43	1.03424073695365	0.966892875391363	0.696600079104689	1.53553514284583	0.867420934968923
C1orf50	0.797524249980163	1.25388036793223	0.537480706840101	1.18338187996698	0.260529673427298
C1orf52	1.04321861332679	0.958571853708623	0.68498833295839	1.58879359374079	0.843690354895966
C1orf53	1.15269837114481	0.867529637442662	0.766400173502915	1.73370724691627	0.494829189720951
C1orf54	0.955270513121772	1.04682389570683	0.639497588209809	1.42696668457261	0.823107917783614
C1orf56	1.46779924387721	0.68129208007935	0.975949089726732	2.20752767024943	0.0643378470287166
C1orf68	1.00379490537606	0.996219441485769	0.698811152984597	1.44188341550574	0.983643633958268
C1orf74	1.00110873652365	0.998892491411577	0.673229817163421	1.48867248121408	0.995632553171989
C1orf87	0.935400154309055	1.06906118776371	0.635230596757679	1.37741074366917	0.735188966741324
C1orf94	1.15058061348942	0.86912641172291	0.817396506519621	1.6195759800521	0.417140258921366
C1QA	0.766079444721054	1.30534764624069	0.513633397312292	1.142600381313	0.190645490967056
C1QB	0.763107686210085	1.3104310414778	0.506951692280437	1.14869592038125	0.193837627723221
C1QBP	1.10442595071394	0.905447757138957	0.746937084512023	1.63301127484823	0.618658213709878
C1QC	0.743731118697444	1.3445719492703	0.494931617195617	1.11760081130628	0.152781118117563
C1QL1	1.17611153057081	0.850259498361234	0.784277017994414	1.76371141905814	0.432396362505518
C1QL2	0.771244486282301	1.29660570388048	0.533253068580245	1.11545172952219	0.168453497685216
C1QL3	0.848731086352338	1.17822949586751	0.564481005713277	1.27611815038948	0.430163777125379
C1QL4	1.21199319310557	0.825087142146097	0.812219841444142	1.80853437109153	0.345394457834352
C1QTNF1	0.556705410562011	1.79628216472779	0.373256545931506	0.830316085617664	0.00383862420485261
C1QTNF12	1.07289429999948	0.932058265199546	0.725714725956073	1.58616345762434	0.724164690316814
C1QTNF2	0.73304980159642	1.36416379599615	0.495593837517967	1.08427904251547	0.118488754667917
C1QTNF3	1.05148389033567	0.951036919529757	0.702291584264791	1.57430104020522	0.807358241600732
C1QTNF3-AMACR	0.760793267343854	1.31441752040115	0.512568779285806	1.1292267867782	0.173546269030759
C1QTNF4	0.765809947768403	1.30580701245007	0.514851668363352	1.13909483476152	0.187035040071712
C1QTNF5	1.05075497190717	0.951696662624353	0.746927501706185	1.47817024873981	0.775141843660026
C1QTNF6	0.799227780385968	1.25120775896588	0.539291205906887	1.18445292254769	0.264321292881566
C1QTNF7	0.667873439974373	1.4972896661954	0.4461758910711	0.999728897839804	0.0488474459484593
C1QTNF8	0.992951570644828	1.00709846236569	0.716807333188297	1.37547814593441	0.966085209330871
C1QTNF9	0.818687473115476	1.22146732769044	0.582494846059113	1.15065254769342	0.252355252211668
C1QTNF9B	0.784321843854625	1.27498680272043	0.552700411622331	1.11300940222181	0.178431152070153
C1R	0.959893334913769	1.04178241855365	0.645398589503589	1.42763747767186	0.839794696422572
C1RL	0.907666194560685	1.10172661050135	0.618744752303705	1.33149884129263	0.620026598496814
C1S	0.801260546374511	1.24803349487845	0.536046426527829	1.19769190018665	0.279000641002933
C2	0.800266273231404	1.24958408650922	0.533983089431559	1.19933780815687	0.279577457450267
C20orf141	0.986035516023411	1.01416225252505	0.712542994670097	1.36450157552908	0.932455938001254
C20orf144	0.918304163914222	1.08896380882948	0.619493615200307	1.36124492128871	0.671300005587943
C20orf173	0.882909246205016	1.13261924065047	0.645120965549487	1.20834506807625	0.441004249803987
C20orf194	0.716085454620484	1.39648137460073	0.484479982119978	1.05840983578975	0.0933255454599194
C20orf202	0.656374084295057	1.52352145510741	0.44362244548106	0.971156763871562	0.0340769103563399
C20orf203	0.791325489559671	1.26370250066941	0.550315010514071	1.13788651674593	0.208244849680525
C20orf204	1.02799292910854	0.972769336912835	0.687393095475587	1.53735827323958	0.893021728957858
C20orf27	1.15322246884587	0.867135376750666	0.773360974398852	1.71966533957153	0.483816530878959
C20orf85	0.883402319981126	1.1319870656683	0.593495317254282	1.31492134185395	0.54087608868745
C20orf96	0.855114044547161	1.16943465772401	0.582575394493943	1.25515089736494	0.423514308019619
C21orf58	0.978152457877397	1.02233551829948	0.655336509722548	1.45998615468055	0.913921918451226
C21orf62	0.867980087763081	1.15210016231727	0.593472731944493	1.26945922230454	0.465113436576663
C21orf91	1.52547396709423	0.655533966210406	1.03094917401688	2.25721197798262	0.0341602635756455
C22orf15	0.826094318837674	1.21051552733956	0.554668576689701	1.23034159910172	0.346683654423743
C22orf23	0.706877289802132	1.41467269415307	0.474506465431124	1.05304255946021	0.087914094560025
C22orf31	1.3217293611206	0.75658453947953	0.894923932957108	1.95208602621201	0.160076968813915
C22orf39	1.5135153105874	0.660713501214531	1.01322291748433	2.26083377690468	0.0423507445995784
C22orf42	1.15181667794018	0.868193714461853	0.813443990284801	1.63094407903446	0.42175238739191
C2CD2	0.863889439164627	1.15755553276238	0.577123387177207	1.29314628324189	0.476785902560043
C2CD2L	0.937663005147632	1.06648123527338	0.624820469433294	1.40714325831855	0.755999410779022
C2CD3	0.849694029650992	1.17689422910356	0.573314023610018	1.25930975746662	0.416637166160966
C2CD4A	1.10481988131125	0.905124913948102	0.749049723388312	1.62956734650288	0.615118015971134
C2CD4B	0.747182320372586	1.33836143165345	0.500501428893564	1.11544420784478	0.152854114816556
C2CD4C	0.781864639100782	1.27899376693911	0.525397471661893	1.16352351666738	0.22482290240915
C2CD4D	0.993096274937669	1.00695171781081	0.679197763665725	1.45206634069612	0.971490391472454
C2CD5	0.954682131046741	1.0474690658592	0.647725542218342	1.40710518874786	0.814724313953386
C2CD6	0.976917450188254	1.02362794298259	0.651701953774121	1.46442357423575	0.909980565838665
C2orf15	0.938480658320826	1.06555206133843	0.639342144584845	1.37758155551313	0.745665853000084
C2orf16	0.841539601506847	1.18829820748711	0.566613470640227	1.24986245050635	0.392502386412852
C2orf42	1.42818032584715	0.700191692815003	0.957258447970023	2.13077152514276	0.0803141765067466
C2orf49	1.30396472954177	0.76689190845784	0.876816731064219	1.93920115304507	0.189520285936905
C2orf50	0.914479173305009	1.09351861605105	0.614740650585674	1.36036580241095	0.658929976946828
C2orf66	0.860252571558815	1.16244930042808	0.572885422090176	1.29176700669661	0.467773146165016
C2orf68	1.15027821444954	0.869354898178738	0.782758819945027	1.69035459827862	0.47631072388147
C2orf69	1.2752203655275	0.784178191497396	0.860179371364248	1.89052078530661	0.225983601226743
C2orf72	0.90137247327844	1.109419279649	0.608339073453965	1.33555836052273	0.604438908270223
C2orf73	1.10177402994362	0.907627129358977	0.736024990785905	1.64927282124216	0.637626227558762
C2orf74	0.864645583214945	1.15654323506954	0.582118162719321	1.28429592555694	0.471101820253495
C2orf76	1.68486358049606	0.593519862127697	1.13581139833911	2.49932804780187	0.00912209402262136
C2orf78	0.712831027522949	1.40285700452034	0.500096409881298	1.0160602311063	0.0707427647801403
C2orf80	0.957121748079022	1.04479916166051	0.685042558687507	1.33726296129833	0.797861790285914
C2orf81	0.956609262261482	1.04535889359459	0.646487812811178	1.4154965685513	0.824319552247381
C2orf83	0.976315073423415	1.02425951132101	0.70350643865584	1.35491456825184	0.886165904078708
C2orf88	1.08967498740791	0.917704830849403	0.746595921255954	1.59040726633618	0.656165823470115
C2orf92	0.700159561860903	1.42824586633106	0.470252931561287	1.0424675300538	0.0778066174738176
C3	0.737436510981128	1.35604894131095	0.501118414699003	1.08519781308508	0.121563507246969
C3AR1	0.840064144966771	1.19038528901808	0.564597849082563	1.24992996130872	0.389457001104358
C3orf14	1.51800278839601	0.658760318257812	1.01837568643119	2.26275282911889	0.0393477346050666
C3orf18	0.501449371020869	1.99421927275363	0.330442392518014	0.760954034320873	0.00102251833396974
C3orf20	0.761685754745461	1.3128773825292	0.511459577217959	1.13433243764428	0.179930447863179
C3orf22	0.727592740064474	1.3743952419198	0.531521906932651	0.995991300621235	0.0516953912361452
C3orf33	1.41623991043017	0.706095056801681	0.955468838596301	2.09921601089778	0.0819209425234422
C3orf38	0.918973400716724	1.08817077754381	0.61369609582311	1.37610800683386	0.681500419900599
C3orf49	0.904746815496684	1.10528159134887	0.608242062103005	1.34579117616626	0.621006828414374
C3orf52	0.720124415269243	1.38864893176288	0.487193157501063	1.06442211981546	0.0985425070474334
C3orf56	0.571962169719568	1.74836737976971	0.369014282239165	0.886525913320313	0.0196969568670288
C3orf62	1.00642652569958	0.993614510810799	0.685734737529991	1.47709354098082	0.973893980192761
C3orf70	1.08058402371277	0.925425490341886	0.729337471564681	1.60098977198888	0.699312957068965
C3orf80	0.952912636553765	1.04941414526365	0.6341978650323	1.43179683024887	0.816425411803899
C3orf84	0.904196171894044	1.10595469333305	0.634601284189797	1.28832187648603	0.581113605967965
C3orf85	0.837035106513966	1.19469302089937	0.553786348947185	1.26515897488052	0.408880396958734
C4A	0.685192743469475	1.45944336032588	0.459522818550303	1.02168831829585	0.0623821951222747
C4B	0.751898272914395	1.32996714585332	0.505988036434042	1.11732090900008	0.157139279954503
C4BPA	0.727614497971788	1.37435414328258	0.487130827518696	1.08681862807876	0.11891541222533
C4BPB	0.575874505359023	1.73648944465176	0.384303418698082	0.862941701236953	0.00695677381747225
C4orf17	1.29340519466035	0.77315291768455	0.902649871658123	1.85331771498659	0.157657696187107
C4orf19	0.878287968726007	1.13857872999279	0.589952533980472	1.30754545760522	0.522267993939597
C4orf3	1.13644242977695	0.879938986611288	0.765555854049834	1.68701132564688	0.525598010653898
C4orf33	0.637195906309688	1.56937605859945	0.424994700122926	0.955349850010806	0.028105853353039
C4orf36	0.857023861531857	1.16682865540358	0.578480983529382	1.26968719827878	0.441489398175082
C4orf45	1.05732981657465	0.945778681660208	0.747878196216888	1.49482408589108	0.751672410531251
C4orf46	1.10018675638344	0.908936591172234	0.743084419271241	1.62890092636929	0.633624116778896
C4orf47	0.97966915464196	1.0207527666475	0.654327837326915	1.46677490671604	0.920542871413057
C4orf48	0.761969291189314	1.31238884763867	0.5183718439634	1.12004000116283	0.165254864652054
C4orf50	1.11496418408962	0.8968897963449	0.748127319355825	1.66167589344692	0.592709645009605
C4orf51	0.947172318479585	1.05577409779586	0.639011114560558	1.40394334378823	0.786871678791655
C4orf54	1.35472054269866	0.738159619258415	0.917100996161942	2.0011620928233	0.127141534606163
C5	0.776014646680135	1.28863547135108	0.520609353625817	1.15671900181594	0.211716643786371
C5AR1	0.726594500142335	1.37628347008422	0.48475727457506	1.08908023732059	0.120849887555106
C5AR2	0.691455853257504	1.44622392780236	0.463419082881296	1.0317037313859	0.0703079918368966
C5orf15	1.11942069184459	0.893319202767455	0.752041234543774	1.66626858710747	0.578752761801352
C5orf22	1.36362272355169	0.733340668741133	0.921180527777483	2.01856951608913	0.12065923178532
C5orf24	1.04869183447442	0.953568977202136	0.707835246322733	1.55368720250459	0.812679295891189
C5orf34	0.832123583492175	1.20174457236664	0.562315220885699	1.23139056615472	0.358314250566226
C5orf38	0.653115234302894	1.53112337222903	0.437194544536611	0.975674364213856	0.0365660980903598
C5orf46	0.710775214976887	1.40691456163468	0.481245172081164	1.04977968722403	0.0857200193083121
C5orf47	0.819508883880163	1.22024302563415	0.570601602651073	1.17699425945916	0.282650304077778
C5orf49	0.896415749315101	1.11555380498841	0.605856023399604	1.32632368844198	0.584071959423343
C5orf51	1.01097775674073	0.989141445825552	0.683692323458314	1.49493564510797	0.956371149668716
C5orf52	1.13500504590832	0.881053351793446	0.80887126049597	1.59263472094119	0.459205798403759
C5orf58	0.606866279510144	1.64780946604446	0.410069165528608	0.898108690351632	0.0122161871044668
C5orf63	0.745401705313422	1.34155850848171	0.501541326619769	1.10783234161158	0.144428397895148
C6	0.687994929432969	1.45349908439613	0.465847493397763	1.0160772133238	0.0588681990481274
C6orf118	0.801026853574445	1.2483975980801	0.542193077728762	1.18342348234178	0.264286316224987
C6orf120	1.18910858301626	0.840966093662724	0.801341355803758	1.76451547391397	0.389591752016131
C6orf132	0.912482591638744	1.09591131837823	0.614436326965051	1.35510295127963	0.649988075746178
C6orf136	1.01132507928251	0.988801741878539	0.687967273438569	1.48666725216996	0.954311954228911
C6orf141	1.16684751210694	0.85701001169753	0.786811678499511	1.73044345135631	0.442586334483046
C6orf15	1.12824588685499	0.886331615874554	0.759509085433496	1.67600204608304	0.549837847419924
C6orf163	1.13377511565921	0.882009127020367	0.764210066277143	1.68205846744486	0.532785429329648
C6orf201	1.06721478636501	0.937018501595216	0.724600603511652	1.57182783828278	0.741975428005034
C6orf226	1.17404980198567	0.851752624385012	0.787943998396142	1.74935393930065	0.430071028953073
C6orf47	0.877141873095045	1.14006642559595	0.592437923632378	1.29866410445072	0.512742827397606
C6orf52	1.45549212660931	0.687052840560248	0.979582838209801	2.16261172408164	0.0623549185904524
C6orf58	0.932128530297096	1.0728134237896	0.625330237057913	1.38944759985012	0.729959928486375
C6orf62	0.71518240751676	1.39824468483806	0.483564087413582	1.05774165066151	0.0921607243626234
C6orf89	1.01641886432557	0.983846360096376	0.684818837754916	1.50858482681898	0.935575019318274
C7	0.676272868434926	1.47869306410926	0.458507645275575	0.997464267594332	0.0472734183993954
C7orf25	1.37849927054476	0.725426571756411	0.925491251931999	2.05324494956119	0.113939780879386
C7orf26	1.03559642670283	0.965627124828772	0.695137634830526	1.5428023246952	0.863465932128481
C7orf31	0.911517432560285	1.09707172268904	0.608029751155313	1.36648581468682	0.653764136966537
C7orf33	1.14939386518927	0.870023784088437	0.81814678015438	1.61475457629429	0.417046878788063
C7orf50	0.952836641109355	1.04949784344537	0.638176787246548	1.42264288326396	0.813289452604658
C7orf57	0.873526166838072	1.14478539735075	0.584485031856998	1.30550471365622	0.509462203348245
C7orf61	1.08881940910005	0.918425949833629	0.725151411290078	1.63486919721202	0.681356508950791
C8A	0.722034054954619	1.3849762253428	0.515606886768197	1.01110592176513	0.061739227030365
C8B	0.644927586705719	1.55056167640151	0.438935207771829	0.947592229398639	0.0245310921931543
C8G	0.971561654927952	1.02927075695897	0.659181332721902	1.43197630525828	0.884117343336506
C8orf33	1.05470883613578	0.94812896767204	0.710729663342755	1.5651671604516	0.791441194057587
C8orf34	0.727503703160053	1.37456344985779	0.491209515259919	1.07746617618255	0.111055114139587
C8orf37	1.03446785516749	0.966680593316349	0.702742051413004	1.52278313390116	0.863609505703398
C8orf44-SGK3	0.94751632609787	1.05539078584352	0.680995153408056	1.31834592908482	0.749874558679511
C8orf48	0.690195578924677	1.44886468493177	0.470711642197139	1.0120207245005	0.0564391869757749
C8orf58	0.999780745120708	1.00021930296254	0.674473576140828	1.48198769184312	0.999128784591903
C8orf74	0.746832737215119	1.33898790206884	0.53560513637191	1.04136256264155	0.0898451422938629
C8orf76	1.0590147322108	0.944273927060866	0.710709526981974	1.57801768579352	0.778063280901843
C8orf82	0.925317822595059	1.08070975785973	0.626023555532277	1.36770104774103	0.697063417672864
C8orf88	0.785788626895446	1.27260686369422	0.522073821028425	1.18271351921439	0.246409558478649
C8orf89	0.918962291765041	1.08818393198627	0.630785762089223	1.33879320752107	0.66006952772345
C9	0.954039738007273	1.04817436859467	0.64531168434879	1.41046852826708	0.813535792399386
C9orf116	0.779508047879431	1.28286039216708	0.523668512769253	1.16033861477661	0.218754141080493
C9orf131	0.539994469283589	1.85187081883765	0.360162909630144	0.809617034570013	0.00262044330700387
C9orf135	0.762184261565176	1.31201869472673	0.513327217585305	1.13168526560958	0.176798541189464
C9orf152	0.790603846273704	1.26485597649598	0.534119520439872	1.17025200881633	0.239199569117643
